,0
2025-01-14 16:00:00+02:00,7.64
2025-01-14 17:00:00+02:00,8.87
2025-01-14 18:00:00+02:00,9.1
2025-01-14 19:00:00+02:00,10.51
2025-01-14 20:00:00+02:00,11.45
2025-01-14 21:00:00+02:00,6.25
2025-01-14 22:00:00+02:00,12.17
2025-01-14 23:00:00+02:00,21.48
2025-01-15 00:00:00+02:00,19.69
2025-01-15 01:00:00+02:00,22.89
2025-01-15 02:00:00+02:00,19.58
2025-01-15 03:00:00+02:00,20.9
2025-01-15 04:00:00+02:00,33.88
2025-01-15 05:00:00+02:00,35.7
2025-01-15 06:00:00+02:00,82.27
2025-01-15 07:00:00+02:00,137.88
2025-01-15 08:00:00+02:00,202.55
2025-01-15 09:00:00+02:00,301.66
2025-01-15 10:00:00+02:00,105.8
2025-01-15 11:00:00+02:00,30.01
2025-01-15 12:00:00+02:00,15.08
2025-01-15 13:00:00+02:00,6.4
2025-01-15 14:00:00+02:00,7.46
2025-01-15 15:00:00+02:00,3.0
2025-01-15 16:00:00+02:00,2.78
2025-01-15 17:00:00+02:00,2.19
2025-01-15 18:00:00+02:00,2.13
2025-01-15 19:00:00+02:00,2.16
2025-01-15 20:00:00+02:00,2.14
2025-01-15 21:00:00+02:00,2.01
2025-01-15 22:00:00+02:00,2.07
2025-01-15 23:00:00+02:00,1.65
2025-01-16 00:00:00+02:00,0.42
2025-01-16 01:00:00+02:00,0.09
2025-01-16 02:00:00+02:00,0.0
2025-01-16 03:00:00+02:00,0.0
2025-01-16 04:00:00+02:00,0.0
2025-01-16 05:00:00+02:00,0.0
2025-01-16 06:00:00+02:00,1.26
2025-01-16 07:00:00+02:00,1.98
2025-01-16 08:00:00+02:00,2.17
2025-01-16 09:00:00+02:00,2.17
2025-01-16 10:00:00+02:00,2.3
2025-01-16 11:00:00+02:00,2.23
2025-01-16 12:00:00+02:00,2.08
2025-01-16 13:00:00+02:00,2.07
2025-01-16 14:00:00+02:00,1.99
2025-01-16 15:00:00+02:00,2.0
2025-01-16 16:00:00+02:00,2.12
2025-01-16 17:00:00+02:00,2.39
2025-01-16 18:00:00+02:00,2.17
2025-01-16 19:00:00+02:00,2.12
2025-01-16 20:00:00+02:00,2.22
2025-01-16 21:00:00+02:00,2.17
2025-01-16 22:00:00+02:00,2.61
2025-01-16 23:00:00+02:00,2.35
2025-01-17 00:00:00+02:00,2.05
2025-01-17 01:00:00+02:00,1.48
2025-01-17 02:00:00+02:00,1.18
2025-01-17 03:00:00+02:00,1.09
2025-01-17 04:00:00+02:00,1.24
2025-01-17 05:00:00+02:00,2.08
2025-01-17 06:00:00+02:00,3.31
2025-01-17 07:00:00+02:00,4.08
2025-01-17 08:00:00+02:00,4.14
2025-01-17 09:00:00+02:00,4.22
2025-01-17 10:00:00+02:00,4.27
2025-01-17 11:00:00+02:00,4.11
2025-01-17 12:00:00+02:00,4.14
2025-01-17 13:00:00+02:00,4.26
2025-01-17 14:00:00+02:00,3.96
2025-01-17 15:00:00+02:00,3.11
2025-01-17 16:00:00+02:00,2.99
2025-01-17 17:00:00+02:00,2.82
2025-01-17 18:00:00+02:00,2.44
2025-01-17 19:00:00+02:00,2.17
2025-01-17 20:00:00+02:00,2.16
2025-01-17 21:00:00+02:00,1.94
2025-01-17 22:00:00+02:00,1.41
2025-01-17 23:00:00+02:00,0.18
2025-01-18 00:00:00+02:00,0.0
2025-01-18 01:00:00+02:00,0.0
2025-01-18 02:00:00+02:00,0.0
2025-01-18 03:00:00+02:00,0.0
2025-01-18 04:00:00+02:00,0.0
2025-01-18 05:00:00+02:00,0.01
2025-01-18 06:00:00+02:00,0.01
2025-01-18 07:00:00+02:00,1.04
2025-01-18 08:00:00+02:00,0.01
2025-01-18 09:00:00+02:00,1.24
2025-01-18 10:00:00+02:00,1.99
2025-01-18 11:00:00+02:00,2.09
2025-01-18 12:00:00+02:00,2.34
2025-01-18 13:00:00+02:00,2.51
2025-01-18 14:00:00+02:00,2.66
2025-01-18 15:00:00+02:00,2.78
2025-01-18 16:00:00+02:00,3.16
2025-01-18 17:00:00+02:00,3.49
2025-01-18 18:00:00+02:00,3.77
2025-01-18 19:00:00+02:00,4.18
2025-01-18 20:00:00+02:00,5.23
2025-01-18 21:00:00+02:00,6.37
2025-01-18 22:00:00+02:00,10.02
2025-01-18 23:00:00+02:00,22.16
2025-01-19 00:00:00+02:00,6.4
2025-01-19 01:00:00+02:00,25.01
2025-01-19 02:00:00+02:00,6.64
2025-01-19 03:00:00+02:00,5.21
2025-01-19 04:00:00+02:00,4.32
2025-01-19 05:00:00+02:00,4.29
2025-01-19 06:00:00+02:00,3.76
2025-01-19 07:00:00+02:00,3.61
2025-01-19 08:00:00+02:00,3.43
2025-01-19 09:00:00+02:00,3.18
2025-01-19 10:00:00+02:00,3.12
2025-01-19 11:00:00+02:00,3.07
2025-01-19 12:00:00+02:00,2.9
2025-01-19 13:00:00+02:00,2.31
2025-01-19 14:00:00+02:00,2.32
2025-01-19 15:00:00+02:00,2.49
2025-01-19 16:00:00+02:00,2.54
2025-01-19 17:00:00+02:00,2.72
2025-01-19 18:00:00+02:00,3.67
2025-01-19 19:00:00+02:00,3.98
2025-01-19 20:00:00+02:00,4.14
2025-01-19 21:00:00+02:00,3.99
2025-01-19 22:00:00+02:00,4.94
2025-01-19 23:00:00+02:00,5.38
2025-01-20 00:00:00+02:00,5.37
2025-01-20 01:00:00+02:00,10.47
2025-01-20 02:00:00+02:00,11.82
2025-01-20 03:00:00+02:00,15.05
2025-01-20 04:00:00+02:00,19.44
2025-01-20 05:00:00+02:00,23.69
2025-01-20 06:00:00+02:00,49.62
2025-01-20 07:00:00+02:00,84.72
2025-01-20 08:00:00+02:00,242.27
2025-01-20 09:00:00+02:00,356.89
2025-01-20 10:00:00+02:00,265.03
2025-01-20 11:00:00+02:00,221.38
2025-01-20 12:00:00+02:00,178.41
2025-01-20 13:00:00+02:00,166.64
2025-01-20 14:00:00+02:00,161.55
2025-01-20 15:00:00+02:00,185.45
2025-01-20 16:00:00+02:00,270.75
2025-01-20 17:00:00+02:00,300.09
2025-01-20 18:00:00+02:00,250.2
2025-01-20 19:00:00+02:00,169.23
2025-01-20 20:00:00+02:00,158.78
2025-01-20 21:00:00+02:00,70.74
2025-01-20 22:00:00+02:00,86.74
2025-01-20 23:00:00+02:00,51.69
2025-01-21 00:00:00+02:00,30.01
2025-01-21 01:00:00+02:00,29.93
2025-01-21 02:00:00+02:00,35.01
2025-01-21 03:00:00+02:00,33.51
2025-01-21 04:00:00+02:00,31.56
2025-01-21 05:00:00+02:00,35.0
2025-01-21 06:00:00+02:00,41.01
2025-01-21 07:00:00+02:00,48.58
2025-01-21 08:00:00+02:00,107.0
2025-01-21 09:00:00+02:00,129.99
2025-01-21 10:00:00+02:00,96.42
2025-01-21 11:00:00+02:00,99.99
2025-01-21 12:00:00+02:00,68.03
2025-01-21 13:00:00+02:00,68.02
2025-01-21 14:00:00+02:00,59.41
2025-01-21 15:00:00+02:00,51.08
2025-01-21 16:00:00+02:00,51.24
2025-01-21 17:00:00+02:00,43.98
2025-01-21 18:00:00+02:00,36.78
2025-01-21 19:00:00+02:00,26.62
2025-01-21 20:00:00+02:00,13.76
2025-01-21 21:00:00+02:00,11.87
2025-01-21 22:00:00+02:00,14.89
2025-01-21 23:00:00+02:00,17.95
2025-01-22 00:00:00+02:00,12.48
2025-01-22 01:00:00+02:00,29.94
2025-01-22 02:00:00+02:00,27.85
2025-01-22 03:00:00+02:00,28.2
2025-01-22 04:00:00+02:00,29.01
2025-01-22 05:00:00+02:00,29.97
2025-01-22 06:00:00+02:00,35.75
2025-01-22 07:00:00+02:00,64.13
2025-01-22 08:00:00+02:00,139.53
2025-01-22 09:00:00+02:00,144.46
2025-01-22 10:00:00+02:00,178.02
2025-01-22 11:00:00+02:00,173.51
2025-01-22 12:00:00+02:00,167.58
2025-01-22 13:00:00+02:00,160.22
2025-01-22 14:00:00+02:00,165.07
2025-01-22 15:00:00+02:00,174.7
2025-01-22 16:00:00+02:00,189.99
2025-01-22 17:00:00+02:00,193.27
2025-01-22 18:00:00+02:00,202.93
2025-01-22 19:00:00+02:00,175.19
2025-01-22 20:00:00+02:00,162.23
2025-01-22 21:00:00+02:00,129.99
2025-01-22 22:00:00+02:00,123.82
2025-01-22 23:00:00+02:00,103.58
2025-01-23 00:00:00+02:00,58.51
2025-01-23 01:00:00+02:00,63.2
2025-01-23 02:00:00+02:00,64.63
2025-01-23 03:00:00+02:00,55.01
2025-01-23 04:00:00+02:00,57.14
2025-01-23 05:00:00+02:00,70.62
2025-01-23 06:00:00+02:00,106.25
2025-01-23 07:00:00+02:00,130.0
2025-01-23 08:00:00+02:00,152.49
2025-01-23 09:00:00+02:00,155.12
2025-01-23 10:00:00+02:00,138.01
2025-01-23 11:00:00+02:00,129.99
2025-01-23 12:00:00+02:00,109.52
2025-01-23 13:00:00+02:00,92.63
2025-01-23 14:00:00+02:00,122.6
2025-01-23 15:00:00+02:00,111.77
2025-01-23 16:00:00+02:00,72.12
2025-01-23 17:00:00+02:00,83.44
2025-01-23 18:00:00+02:00,89.94
2025-01-23 19:00:00+02:00,82.98
2025-01-23 20:00:00+02:00,70.24
2025-01-23 21:00:00+02:00,55.59
2025-01-23 22:00:00+02:00,39.84
2025-01-23 23:00:00+02:00,23.76
2025-01-24 00:00:00+02:00,22.71
2025-01-24 01:00:00+02:00,21.88
2025-01-24 02:00:00+02:00,21.45
2025-01-24 03:00:00+02:00,21.33
2025-01-24 04:00:00+02:00,21.28
2025-01-24 05:00:00+02:00,21.16
2025-01-24 06:00:00+02:00,22.45
2025-01-24 07:00:00+02:00,25.91
2025-01-24 08:00:00+02:00,54.39
2025-01-24 09:00:00+02:00,67.08
2025-01-24 10:00:00+02:00,53.63
2025-01-24 11:00:00+02:00,47.19
2025-01-24 12:00:00+02:00,42.54
2025-01-24 13:00:00+02:00,44.93
2025-01-24 14:00:00+02:00,35.33
2025-01-24 15:00:00+02:00,32.67
2025-01-24 16:00:00+02:00,28.55
2025-01-24 17:00:00+02:00,26.96
2025-01-24 18:00:00+02:00,23.72
2025-01-24 19:00:00+02:00,22.1
2025-01-24 20:00:00+02:00,20.05
2025-01-24 21:00:00+02:00,19.11
2025-01-24 22:00:00+02:00,15.54
2025-01-24 23:00:00+02:00,6.64
2025-01-25 00:00:00+02:00,3.86
2025-01-25 01:00:00+02:00,2.79
2025-01-25 02:00:00+02:00,2.32
2025-01-25 03:00:00+02:00,1.26
2025-01-25 04:00:00+02:00,1.01
2025-01-25 05:00:00+02:00,0.97
2025-01-25 06:00:00+02:00,0.74
2025-01-25 07:00:00+02:00,1.25
2025-01-25 08:00:00+02:00,2.22
2025-01-25 09:00:00+02:00,2.79
2025-01-25 10:00:00+02:00,3.07
2025-01-25 11:00:00+02:00,2.91
2025-01-25 12:00:00+02:00,2.75
2025-01-25 13:00:00+02:00,2.95
2025-01-25 14:00:00+02:00,2.61
2025-01-25 15:00:00+02:00,2.51
2025-01-25 16:00:00+02:00,2.16
2025-01-25 17:00:00+02:00,2.29
2025-01-25 18:00:00+02:00,2.0
2025-01-25 19:00:00+02:00,2.27
2025-01-25 20:00:00+02:00,1.94
2025-01-25 21:00:00+02:00,1.99
2025-01-25 22:00:00+02:00,1.76
2025-01-25 23:00:00+02:00,1.4
2025-01-26 00:00:00+02:00,0.26
2025-01-26 01:00:00+02:00,1.26
2025-01-26 02:00:00+02:00,1.21
2025-01-26 03:00:00+02:00,1.37
2025-01-26 04:00:00+02:00,1.45
2025-01-26 05:00:00+02:00,2.01
2025-01-26 06:00:00+02:00,2.27
2025-01-26 07:00:00+02:00,2.16
2025-01-26 08:00:00+02:00,2.37
2025-01-26 09:00:00+02:00,2.38
2025-01-26 10:00:00+02:00,2.23
2025-01-26 11:00:00+02:00,2.79
2025-01-26 12:00:00+02:00,3.24
2025-01-26 13:00:00+02:00,4.06
2025-01-26 14:00:00+02:00,4.63
2025-01-26 15:00:00+02:00,5.08
2025-01-26 16:00:00+02:00,17.16
2025-01-26 17:00:00+02:00,24.68
2025-01-26 18:00:00+02:00,37.02
2025-01-26 19:00:00+02:00,44.34
2025-01-26 20:00:00+02:00,44.33
2025-01-26 21:00:00+02:00,38.98
2025-01-26 22:00:00+02:00,45.42
2025-01-26 23:00:00+02:00,35.6
2025-01-27 00:00:00+02:00,26.92
2025-01-27 01:00:00+02:00,39.83
2025-01-27 02:00:00+02:00,35.22
2025-01-27 03:00:00+02:00,26.93
2025-01-27 04:00:00+02:00,18.36
2025-01-27 05:00:00+02:00,34.73
