,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2024-03-24 12:00:00+01:00,118.0,222.38,188.88,2963.48,2625.73,25.35
2024-03-24 13:00:00+01:00,109.68,221.35,185.63,2964.45,1957.85,30.02
2024-03-24 14:00:00+01:00,30.15,222.4,196.48,2962.4,1127.32,30.14
2024-03-24 15:00:00+01:00,15.28,229.33,209.05,2962.0,1086.47,32.8
2024-03-24 16:00:00+01:00,46.2,233.55,384.53,2962.9,688.69,30.65
2024-03-24 17:00:00+01:00,146.1,251.8,532.08,2961.95,737.93,24.23
2024-03-24 18:00:00+01:00,470.1,246.38,1081.55,2961.75,44.83,21.13
2024-03-24 19:00:00+01:00,777.68,241.0,1327.43,2961.63,0.0,24.18
2024-03-24 20:00:00+01:00,385.6,246.85,842.9,2962.63,0.0,28.91
2024-03-24 21:00:00+01:00,324.85,238.05,719.65,2963.9,0.0,32.91
2024-03-24 22:00:00+01:00,478.6,229.73,1206.88,2965.93,0.0,26.79
2024-03-24 23:00:00+01:00,380.3,226.43,999.18,2965.55,0.0,16.21
2024-03-25 00:00:00+01:00,193.5,226.2,466.43,2965.48,0.0,16.51
2024-03-25 01:00:00+01:00,247.9,221.7,416.8,2966.6,0.0,22.46
2024-03-25 02:00:00+01:00,158.1,223.9,349.03,2966.38,0.0,11.77
2024-03-25 03:00:00+01:00,116.48,218.25,483.7,2966.55,0.0,2.09
2024-03-25 04:00:00+01:00,178.93,217.25,317.18,2967.78,0.0,1.86
2024-03-25 05:00:00+01:00,602.3,241.73,986.53,2965.48,0.0,2.19
2024-03-25 06:00:00+01:00,2006.0,267.75,2095.8,2965.58,7.17,2.84
2024-03-25 07:00:00+01:00,2238.83,344.25,2249.8,2966.13,177.51,5.32
2024-03-25 08:00:00+01:00,2200.13,327.7,2077.7,2967.48,800.21,12.88
2024-03-25 09:00:00+01:00,1013.38,292.25,1024.9,2965.6,1542.63,16.51
2024-03-25 10:00:00+01:00,383.58,254.03,559.6,2963.75,2244.2,14.95
2024-03-25 11:00:00+01:00,200.7,234.08,358.0,2962.53,2633.59,20.84
2024-03-25 12:00:00+01:00,186.5,229.38,425.08,2960.05,2794.25,23.97
2024-03-25 13:00:00+01:00,300.95,236.75,448.85,2958.0,2546.69,23.96
2024-03-25 14:00:00+01:00,258.68,246.0,582.73,2957.38,2221.56,22.92
2024-03-25 15:00:00+01:00,278.55,257.55,804.35,2956.03,1948.09,18.74
2024-03-25 16:00:00+01:00,1268.2,323.05,1501.23,2954.25,1174.57,16.88
2024-03-25 17:00:00+01:00,2198.8,348.43,2189.38,2954.53,419.19,18.4
2024-03-25 18:00:00+01:00,2369.85,345.58,2475.55,2954.33,86.98,23.54
2024-03-25 19:00:00+01:00,2204.25,333.0,2451.53,2957.58,0.0,36.65
2024-03-25 20:00:00+01:00,2021.25,313.03,2295.43,2958.88,0.0,47.28
2024-03-25 21:00:00+01:00,1983.18,300.33,1960.38,2958.98,0.0,32.96
2024-03-25 22:00:00+01:00,1435.28,264.6,1447.88,2960.0,0.0,27.15
2024-03-25 23:00:00+01:00,768.58,221.28,485.63,2960.85,0.0,25.49
2024-03-26 00:00:00+01:00,472.33,218.15,798.95,2963.43,0.0,26.9
2024-03-26 01:00:00+01:00,503.98,216.1,498.18,2964.55,0.0,19.82
2024-03-26 02:00:00+01:00,383.23,230.15,388.55,2965.95,0.0,17.05
2024-03-26 03:00:00+01:00,150.88,214.23,403.4,2964.63,0.0,14.28
2024-03-26 04:00:00+01:00,208.15,212.58,399.25,2966.7,0.0,15.98
2024-03-26 05:00:00+01:00,497.0,226.55,626.38,2965.03,0.0,14.21
2024-03-26 06:00:00+01:00,1337.48,278.38,1581.0,2963.55,3.89,13.48
2024-03-26 07:00:00+01:00,1964.8,317.6,2164.08,2964.03,162.05,19.97
2024-03-26 08:00:00+01:00,1749.0,322.35,1221.85,2966.18,526.82,24.93
2024-03-26 09:00:00+01:00,1880.63,302.25,1507.85,2962.83,1059.26,20.07
2024-03-26 10:00:00+01:00,1513.8,304.08,1350.85,2957.95,1602.23,20.52
2024-03-26 11:00:00+01:00,981.78,290.9,790.33,2954.28,2068.68,21.81
2024-03-26 12:00:00+01:00,612.03,267.9,801.18,2777.08,2641.36,17.31
2024-03-26 13:00:00+01:00,405.68,242.9,450.65,2948.3,2572.0,14.97
2024-03-26 14:00:00+01:00,349.23,228.28,621.15,2945.03,2393.89,13.42
2024-03-26 15:00:00+01:00,947.2,253.43,1068.58,2943.85,1894.36,13.3
2024-03-26 16:00:00+01:00,1694.08,263.2,1544.8,2942.45,610.35,14.57
2024-03-26 17:00:00+01:00,2087.4,335.43,2202.3,2940.58,156.86,13.35
2024-03-26 18:00:00+01:00,2439.7,338.8,2550.83,2940.25,26.6,14.64
2024-03-26 19:00:00+01:00,2274.18,340.7,2549.18,2943.58,0.0,12.18
2024-03-26 20:00:00+01:00,1684.63,320.13,2018.53,2944.98,0.0,21.08
2024-03-26 21:00:00+01:00,1067.58,297.68,1113.9,2946.8,0.0,15.83
2024-03-26 22:00:00+01:00,1256.15,288.1,1215.15,2949.53,0.0,9.53
2024-03-26 23:00:00+01:00,843.43,210.78,771.15,2952.48,0.0,13.7
2024-03-27 00:00:00+01:00,766.73,231.55,976.48,2952.68,0.0,15.01
2024-03-27 01:00:00+01:00,658.0,230.4,897.33,2954.18,0.0,10.11
2024-03-27 02:00:00+01:00,654.53,218.63,761.58,2955.93,0.0,8.3
2024-03-27 03:00:00+01:00,570.8,215.2,638.5,2957.05,0.0,8.29
2024-03-27 04:00:00+01:00,436.85,208.0,708.75,2958.73,0.0,6.63
2024-03-27 05:00:00+01:00,766.2,235.65,1181.85,2958.03,0.0,7.32
2024-03-27 06:00:00+01:00,955.0,297.75,1838.98,2958.18,0.0,12.92
2024-03-27 07:00:00+01:00,1528.03,331.93,2304.13,2954.63,74.54,23.51
2024-03-27 08:00:00+01:00,1635.35,337.3,2302.7,2952.2,207.39,17.08
2024-03-27 09:00:00+01:00,1629.85,317.3,2098.4,2955.85,107.63,17.55
2024-03-27 10:00:00+01:00,1265.98,300.0,1903.43,2957.98,401.14,17.57
2024-03-27 11:00:00+01:00,1012.35,294.5,1961.0,2959.23,589.71,14.84
2024-03-27 12:00:00+01:00,1091.55,261.83,1564.43,2961.18,548.85,14.85
2024-03-27 13:00:00+01:00,1145.2,270.55,1827.83,2960.83,441.91,13.32
2024-03-27 14:00:00+01:00,1480.2,264.23,1507.55,2961.98,481.47,17.27
2024-03-27 15:00:00+01:00,1571.23,277.35,1823.08,2959.35,529.33,15.36
2024-03-27 16:00:00+01:00,1326.7,320.53,2288.45,2960.93,224.24,13.02
2024-03-27 17:00:00+01:00,1674.58,355.85,2513.45,2961.78,132.85,14.92
2024-03-27 18:00:00+01:00,1642.43,353.8,2558.43,2962.55,169.82,16.56
2024-03-27 19:00:00+01:00,1614.08,356.18,2465.2,2962.08,0.69,16.35
2024-03-27 20:00:00+01:00,1631.88,352.58,2474.28,2963.4,0.0,22.56
2024-03-27 21:00:00+01:00,1663.85,320.63,2237.15,2964.95,0.0,28.35
2024-03-27 22:00:00+01:00,1611.6,259.33,2035.93,2965.93,0.0,34.21
2024-03-27 23:00:00+01:00,1374.2,241.48,1431.1,2967.43,0.0,35.17
2024-03-28 00:00:00+01:00,521.65,238.65,938.88,2969.08,0.0,35.67
2024-03-28 01:00:00+01:00,331.4,240.3,894.8,2971.35,0.0,39.96
2024-03-28 02:00:00+01:00,155.1,220.63,616.38,2969.83,0.0,41.59
2024-03-28 03:00:00+01:00,113.28,233.53,621.18,2969.7,0.0,46.53
2024-03-28 04:00:00+01:00,251.53,221.3,608.2,2969.95,0.0,47.29
2024-03-28 05:00:00+01:00,534.93,229.68,843.1,2967.53,0.0,53.06
2024-03-28 06:00:00+01:00,937.25,298.33,1754.78,2966.43,0.0,49.88
2024-03-28 07:00:00+01:00,1102.0,306.63,2031.1,2965.48,9.07,38.72
2024-03-28 08:00:00+01:00,1276.43,320.13,2033.28,2964.9,113.41,45.81
2024-03-28 09:00:00+01:00,1349.45,301.13,1613.98,2944.05,239.1,45.21
2024-03-28 10:00:00+01:00,1126.48,283.33,1657.88,2975.55,997.07,44.81
2024-03-28 11:00:00+01:00,970.9,271.0,1590.4,2971.7,963.38,44.63
2024-03-28 12:00:00+01:00,957.1,238.75,1202.5,2958.95,1721.43,45.83
2024-03-28 13:00:00+01:00,592.33,225.13,1108.8,2952.05,2739.14,41.84
2024-03-28 14:00:00+01:00,466.23,227.8,923.23,2953.68,2653.63,42.05
2024-03-28 15:00:00+01:00,469.2,225.88,1051.18,2952.2,1975.3,33.17
2024-03-28 16:00:00+01:00,576.9,246.8,1147.88,2952.8,1479.75,41.07
2024-03-28 17:00:00+01:00,862.43,282.2,1140.5,2950.68,726.96,34.77
2024-03-28 18:00:00+01:00,1515.7,310.28,1618.08,2951.7,147.79,33.79
2024-03-28 19:00:00+01:00,1326.35,310.88,1773.08,2952.5,0.0,46.35
2024-03-28 20:00:00+01:00,1061.08,286.05,1645.65,2955.08,0.0,41.14
2024-03-28 21:00:00+01:00,827.2,247.03,1285.23,2957.73,0.0,47.46
2024-03-28 22:00:00+01:00,829.6,219.33,1289.63,2961.08,0.0,57.63
2024-03-28 23:00:00+01:00,599.18,217.98,931.88,2962.95,0.0,54.57
2024-03-29 00:00:00+01:00,536.8,208.98,979.45,2963.98,0.0,55.25
2024-03-29 01:00:00+01:00,353.75,201.45,610.78,2964.23,0.0,62.59
2024-03-29 02:00:00+01:00,301.23,203.53,464.68,2964.18,0.0,62.75
2024-03-29 03:00:00+01:00,339.4,200.0,371.9,2966.45,0.0,64.66
2024-03-29 04:00:00+01:00,307.65,200.45,468.3,2967.08,0.0,65.9
2024-03-29 05:00:00+01:00,673.23,202.43,413.38,2967.63,0.0,62.16
2024-03-29 06:00:00+01:00,675.35,206.48,550.73,2969.68,8.47,51.9
2024-03-29 07:00:00+01:00,700.9,204.83,620.83,2969.3,245.66,47.79
2024-03-29 08:00:00+01:00,638.4,204.23,488.75,2967.7,465.15,36.96
2024-03-29 09:00:00+01:00,408.38,211.53,791.9,2965.28,673.23,33.02
2024-03-29 10:00:00+01:00,205.1,208.43,687.73,2962.35,978.93,29.79
2024-03-29 11:00:00+01:00,138.18,206.23,653.1,2961.25,1369.01,44.09
2024-03-29 12:00:00+01:00,83.45,210.23,473.95,2955.38,1676.69,44.44
2024-03-29 13:00:00+01:00,92.9,204.03,379.98,2949.8,1965.63,38.78
2024-03-29 14:00:00+01:00,147.35,215.33,499.85,2941.95,1802.37,32.17
2024-03-29 15:00:00+01:00,382.2,219.13,763.83,2946.48,984.8,39.3
2024-03-29 16:00:00+01:00,502.4,213.78,1075.18,2943.95,635.05,33.21
2024-03-29 17:00:00+01:00,1700.0,236.33,2014.3,2938.18,424.46,25.57
2024-03-29 18:00:00+01:00,2532.93,296.15,2482.18,2935.3,124.47,38.71
2024-03-29 19:00:00+01:00,2689.85,292.1,2601.83,2938.55,0.69,37.12
2024-03-29 20:00:00+01:00,2465.5,270.35,2206.45,2945.1,0.0,36.7
2024-03-29 21:00:00+01:00,1907.55,242.1,1818.43,2949.45,0.0,34.78
2024-03-29 22:00:00+01:00,1507.6,227.2,1555.8,2952.48,0.0,29.7
2024-03-29 23:00:00+01:00,1083.25,223.98,1360.78,2953.65,0.0,24.71
2024-03-30 00:00:00+01:00,529.05,197.0,521.83,2953.98,0.0,28.9
2024-03-30 01:00:00+01:00,320.78,218.73,784.28,2955.65,0.0,47.47
2024-03-30 02:00:00+01:00,162.73,231.8,524.6,2956.68,0.0,56.97
2024-03-30 03:00:00+01:00,109.88,232.7,602.5,2955.95,0.0,56.22
2024-03-30 04:00:00+01:00,173.53,229.58,727.75,2955.5,0.0,35.02
2024-03-30 05:00:00+01:00,546.68,249.63,1058.03,2954.65,0.0,17.66
2024-03-30 06:00:00+01:00,521.93,253.4,900.1,2953.53,3.89,13.41
2024-03-30 07:00:00+01:00,100.38,260.45,542.28,2952.45,191.24,19.21
2024-03-30 08:00:00+01:00,150.5,253.25,726.28,2951.6,434.14,24.72
2024-03-30 09:00:00+01:00,110.45,246.5,688.15,2948.93,374.54,21.26
2024-03-30 10:00:00+01:00,146.23,260.43,698.2,2945.25,450.98,18.97
2024-03-30 11:00:00+01:00,142.08,270.5,497.48,2942.43,568.28,20.57
2024-03-30 12:00:00+01:00,151.15,276.6,539.95,2942.68,1023.67,18.31
2024-03-30 13:00:00+01:00,73.45,268.93,495.75,2941.68,1060.64,21.07
2024-03-30 14:00:00+01:00,78.38,274.95,535.03,2942.78,1328.84,23.83
2024-03-30 15:00:00+01:00,144.0,266.55,551.28,2941.78,987.39,24.59
2024-03-30 16:00:00+01:00,675.3,263.83,956.1,2941.78,232.1,19.93
2024-03-30 17:00:00+01:00,2123.5,268.95,1709.43,2944.15,73.94,16.31
2024-03-30 18:00:00+01:00,2367.23,272.2,2020.08,2946.93,16.93,14.3
2024-03-30 19:00:00+01:00,2124.6,276.1,2043.75,2949.38,0.0,16.17
2024-03-30 20:00:00+01:00,1996.88,277.43,1741.85,2951.98,0.0,15.2
2024-03-30 21:00:00+01:00,1728.33,270.28,1453.88,2952.3,0.0,8.98
2024-03-30 22:00:00+01:00,1639.1,273.95,1654.4,2952.88,0.0,7.2
2024-03-30 23:00:00+01:00,1296.73,282.1,1419.0,2955.13,0.0,14.73
2024-03-31 00:00:00+01:00,268.2,288.08,940.18,3009.0,0.0,37.22
2024-03-31 01:00:00+01:00,47.15,279.0,618.4,3008.0,0.0,26.47
2024-03-31 03:00:00+02:00,23.15,274.33,499.08,3007.7,0.0,15.03
2024-03-31 04:00:00+02:00,14.9,282.45,505.7,3011.3,0.0,11.56
2024-03-31 05:00:00+02:00,30.0,276.9,571.4,3011.0,0.0,12.24
2024-03-31 06:00:00+02:00,88.1,263.75,527.73,3012.3,0.0,12.77
2024-03-31 07:00:00+02:00,122.1,265.83,512.45,3012.3,6.48,21.48
2024-03-31 08:00:00+02:00,65.78,266.9,612.33,3011.7,126.46,25.59
2024-03-31 09:00:00+02:00,55.78,267.53,560.58,3011.2,525.44,21.4
2024-03-31 10:00:00+02:00,62.13,259.58,489.88,3007.7,830.01,17.05
2024-03-31 11:00:00+02:00,52.9,248.23,504.73,3003.8,887.02,12.99
2024-03-31 12:00:00+02:00,42.3,237.03,514.3,3004.0,1411.68,12.86
2024-03-31 13:00:00+02:00,37.95,243.3,442.68,3007.1,2135.36,13.87
2024-03-31 14:00:00+02:00,13.73,254.6,448.83,2991.8,2515.68,12.51
2024-03-31 15:00:00+02:00,43.0,245.88,555.15,2945.9,2098.48,13.8
2024-03-31 16:00:00+02:00,119.5,267.75,799.3,2974.5,1128.01,13.53
2024-03-31 17:00:00+02:00,148.58,274.43,839.23,2990.5,595.49,13.02
2024-03-31 18:00:00+02:00,648.35,274.03,1056.25,2993.2,346.64,10.26
2024-03-31 19:00:00+02:00,694.73,261.0,1295.1,2991.0,76.53,7.52
2024-03-31 20:00:00+02:00,566.68,234.33,1085.18,2993.5,0.0,10.4
2024-03-31 21:00:00+02:00,54.3,240.13,698.03,2995.7,0.0,15.49
2024-03-31 22:00:00+02:00,21.05,273.43,808.45,2996.2,0.0,12.03
2024-03-31 23:00:00+02:00,13.48,271.08,565.48,2998.1,0.0,10.33
2024-04-01 00:00:00+02:00,39.93,252.05,840.0,2945.55,0.0,12.8
2024-04-01 01:00:00+02:00,32.65,273.43,877.7,2946.75,0.0,16.72
2024-04-01 02:00:00+02:00,33.13,275.43,769.73,2947.8,0.0,19.13
2024-04-01 03:00:00+02:00,21.15,283.75,744.23,2949.25,0.0,20.62
2024-04-01 04:00:00+02:00,10.0,283.73,772.4,2948.08,0.0,38.1
2024-04-01 05:00:00+02:00,13.9,281.68,708.65,2948.55,0.0,59.93
2024-04-01 06:00:00+02:00,55.53,275.95,856.85,2949.25,0.0,59.8
2024-04-01 07:00:00+02:00,81.55,267.85,936.08,2951.83,0.0,58.0
2024-04-01 08:00:00+02:00,205.1,275.4,984.05,2951.65,87.5,64.4
2024-04-01 09:00:00+02:00,186.05,276.25,943.58,2953.88,248.86,64.38
2024-04-01 10:00:00+02:00,172.3,279.8,901.78,2952.93,649.91,65.83
2024-04-01 11:00:00+02:00,222.08,281.73,881.1,2953.33,907.75,65.39
2024-04-01 12:00:00+02:00,359.68,276.63,784.73,2952.35,2128.88,54.64
2024-04-01 13:00:00+02:00,409.63,269.0,610.75,2955.13,1403.99,47.45
2024-04-01 14:00:00+02:00,232.55,257.68,670.6,2953.08,2607.07,37.18
2024-04-01 15:00:00+02:00,193.18,258.63,599.88,2954.0,1948.18,37.13
2024-04-01 16:00:00+02:00,118.75,245.6,633.5,2953.45,1461.61,27.95
2024-04-01 17:00:00+02:00,113.85,245.38,707.75,2952.58,1065.74,24.59
2024-04-01 18:00:00+02:00,355.93,242.53,862.7,2952.25,492.36,19.8
2024-04-01 19:00:00+02:00,383.33,252.2,1041.75,2951.3,28.59,39.67
2024-04-01 20:00:00+02:00,435.8,235.75,1048.83,2952.5,0.0,50.02
2024-04-01 21:00:00+02:00,313.43,257.88,940.65,2956.43,0.0,49.83
2024-04-01 22:00:00+02:00,127.63,252.98,927.7,2958.95,0.0,42.51
2024-04-01 23:00:00+02:00,66.1,254.05,775.45,2959.98,0.0,43.75
2024-04-02 00:00:00+02:00,71.53,249.03,527.75,2959.38,0.0,30.96
2024-04-02 01:00:00+02:00,75.2,234.48,518.03,2960.3,0.0,34.91
2024-04-02 02:00:00+02:00,51.55,237.33,493.98,2959.38,0.0,38.06
2024-04-02 03:00:00+02:00,50.38,239.38,513.93,2960.15,0.0,35.42
2024-04-02 04:00:00+02:00,44.1,239.2,541.23,2958.88,0.0,39.29
2024-04-02 05:00:00+02:00,84.63,241.85,595.35,2957.15,0.0,44.65
2024-04-02 06:00:00+02:00,168.65,306.63,735.53,2954.78,0.0,45.33
2024-04-02 07:00:00+02:00,666.08,308.98,1162.28,2953.78,11.06,44.83
2024-04-02 08:00:00+02:00,1156.33,284.9,1239.3,2954.58,340.16,36.66
2024-04-02 09:00:00+02:00,351.93,261.73,718.83,2959.88,693.88,29.87
2024-04-02 10:00:00+02:00,188.13,252.53,769.55,2958.98,539.69,34.72
2024-04-02 11:00:00+02:00,184.38,253.8,808.1,2952.0,1791.31,38.37
2024-04-02 12:00:00+02:00,166.28,241.3,511.05,2954.48,3076.71,30.31
2024-04-02 13:00:00+02:00,161.2,255.7,484.45,2953.1,3318.31,28.57
2024-04-02 14:00:00+02:00,120.85,254.28,496.2,2950.45,3139.51,33.54
2024-04-02 15:00:00+02:00,95.9,248.38,504.98,2947.85,2689.22,21.82
2024-04-02 16:00:00+02:00,301.2,283.33,612.63,2948.35,2133.37,19.72
2024-04-02 17:00:00+02:00,401.0,264.73,767.5,2948.03,1532.18,15.53
2024-04-02 18:00:00+02:00,941.8,257.23,1277.25,2944.4,549.45,9.67
2024-04-02 19:00:00+02:00,2478.55,277.58,2435.73,2947.45,183.38,15.97
2024-04-02 20:00:00+02:00,2646.25,290.63,2524.65,2949.63,1.3,24.3
2024-04-02 21:00:00+02:00,2604.95,284.18,2427.28,2951.13,0.0,34.55
2024-04-02 22:00:00+02:00,1936.58,252.18,2169.93,2954.88,0.0,39.38
2024-04-02 23:00:00+02:00,1062.33,258.03,1145.8,2959.38,0.0,43.12
2024-04-03 00:00:00+02:00,578.8,223.63,537.43,2960.88,0.0,43.46
2024-04-03 01:00:00+02:00,270.83,229.2,502.8,2963.05,0.0,42.06
2024-04-03 02:00:00+02:00,227.68,235.83,494.5,2963.7,0.0,39.92
2024-04-03 03:00:00+02:00,279.35,236.45,495.15,2964.7,0.0,40.7
2024-04-03 04:00:00+02:00,300.95,210.65,542.65,2965.88,0.0,46.7
2024-04-03 05:00:00+02:00,934.35,250.78,840.28,2963.9,0.0,36.9
2024-04-03 06:00:00+02:00,2141.48,276.6,1561.15,2961.7,0.0,42.67
2024-04-03 07:00:00+02:00,2231.03,318.65,2173.93,2959.48,4.58,40.83
2024-04-03 08:00:00+02:00,2407.68,311.88,2663.68,2959.28,106.33,61.87
2024-04-03 09:00:00+02:00,2483.45,244.55,2166.85,2966.55,336.27,59.11
2024-04-03 10:00:00+02:00,1986.78,229.33,1999.68,2968.28,420.49,55.82
2024-04-03 11:00:00+02:00,1643.75,226.53,1260.45,2964.68,689.99,56.42
2024-04-03 12:00:00+02:00,639.9,221.43,988.95,2963.8,406.32,53.31
2024-04-03 13:00:00+02:00,878.25,233.28,994.23,2957.3,491.84,51.36
2024-04-03 14:00:00+02:00,818.75,227.83,887.15,2951.7,1156.52,51.21
2024-04-03 15:00:00+02:00,948.68,227.75,837.73,2948.15,653.11,53.54
2024-04-03 16:00:00+02:00,1319.15,238.88,745.43,2948.45,537.1,46.55
2024-04-03 17:00:00+02:00,1631.78,363.55,1439.08,2949.98,373.24,39.54
2024-04-03 18:00:00+02:00,1978.45,361.93,1861.25,2949.1,309.75,45.36
2024-04-03 19:00:00+02:00,2374.03,362.38,2265.93,2946.95,136.74,45.74
2024-04-03 20:00:00+02:00,2285.6,366.13,1952.63,2945.95,0.0,45.97
2024-04-03 21:00:00+02:00,1220.9,315.73,1240.83,2947.35,0.0,45.64
2024-04-03 22:00:00+02:00,1118.05,232.53,1039.48,2947.43,0.0,42.45
2024-04-03 23:00:00+02:00,404.38,229.03,538.3,2948.95,0.0,42.24
2024-04-04 00:00:00+02:00,516.4,220.13,512.75,2948.13,0.0,38.08
2024-04-04 01:00:00+02:00,551.45,199.15,598.6,2947.83,0.0,39.62
2024-04-04 02:00:00+02:00,410.7,238.5,468.08,2948.9,0.0,37.89
2024-04-04 03:00:00+02:00,369.15,211.8,549.8,2947.28,0.0,35.07
2024-04-04 04:00:00+02:00,530.95,219.93,657.45,2952.98,0.0,35.37
2024-04-04 05:00:00+02:00,966.23,229.25,954.05,2953.28,0.0,33.91
2024-04-04 06:00:00+02:00,1037.68,351.25,1126.75,2942.5,0.0,38.44
2024-04-04 07:00:00+02:00,1916.78,364.55,1997.75,2942.5,34.98,38.17
2024-04-04 08:00:00+02:00,1776.0,373.48,2102.05,2944.48,257.93,35.41
2024-04-04 09:00:00+02:00,638.8,285.38,1073.13,2940.15,741.82,36.92
2024-04-04 10:00:00+02:00,349.6,234.58,788.5,2939.73,974.43,40.85
2024-04-04 11:00:00+02:00,169.63,229.38,643.88,2937.2,1853.51,35.67
2024-04-04 12:00:00+02:00,148.4,216.65,444.33,2934.55,2288.94,38.94
2024-04-04 13:00:00+02:00,208.8,222.75,582.35,2927.7,891.51,39.03
2024-04-04 14:00:00+02:00,230.13,231.15,643.15,2932.3,1111.78,34.99
2024-04-04 15:00:00+02:00,214.08,201.88,631.85,2933.95,849.44,38.93
2024-04-04 16:00:00+02:00,243.38,203.95,677.13,2936.25,869.4,46.08
2024-04-04 17:00:00+02:00,338.25,319.15,810.03,2935.2,1194.09,38.18
2024-04-04 18:00:00+02:00,876.15,395.43,1723.2,2934.58,258.62,31.34
2024-04-04 19:00:00+02:00,1355.48,390.9,2221.95,2932.28,74.54,31.44
2024-04-04 20:00:00+02:00,1449.08,354.85,1727.48,2933.08,0.69,34.47
2024-04-04 21:00:00+02:00,1360.33,250.48,1431.13,2934.18,0.0,39.65
2024-04-04 22:00:00+02:00,955.55,235.1,1100.28,2936.73,0.0,36.83
2024-04-04 23:00:00+02:00,902.03,230.03,1025.4,2939.78,0.0,40.82
2024-04-05 00:00:00+02:00,121.6,222.58,554.9,2941.1,0.0,44.99
2024-04-05 01:00:00+02:00,84.58,216.5,537.93,2942.45,0.0,24.99
2024-04-05 02:00:00+02:00,72.7,222.88,496.85,2944.03,0.0,28.52
2024-04-05 03:00:00+02:00,92.3,234.7,510.0,2945.25,0.0,41.3
2024-04-05 04:00:00+02:00,57.65,245.6,517.98,2945.4,0.0,44.42
2024-04-05 05:00:00+02:00,251.1,263.35,872.28,2946.5,0.0,36.58
2024-04-05 06:00:00+02:00,1688.15,281.55,1612.33,2945.73,0.0,40.87
2024-04-05 07:00:00+02:00,2467.3,347.7,2600.45,2945.68,47.42,48.1
2024-04-05 08:00:00+02:00,2418.8,316.28,2610.9,2945.08,366.76,57.29
2024-04-05 09:00:00+02:00,1622.0,303.43,1575.13,2946.73,858.43,55.31
2024-04-05 10:00:00+02:00,278.35,255.35,621.45,2939.58,1607.93,54.28
2024-04-05 11:00:00+02:00,146.13,228.9,612.45,2933.7,2210.51,48.59
2024-04-05 12:00:00+02:00,107.65,229.95,445.05,2927.63,2610.87,40.24
2024-04-05 13:00:00+02:00,104.05,228.4,375.05,2921.85,2598.61,32.62
2024-04-05 14:00:00+02:00,134.03,226.55,414.35,2918.68,2308.38,20.99
2024-04-05 15:00:00+02:00,228.03,245.58,475.5,2916.63,1758.32,21.7
2024-04-05 16:00:00+02:00,284.6,252.08,660.3,2916.03,756.16,26.61
2024-04-05 17:00:00+02:00,637.83,251.3,788.9,2918.85,639.46,22.86
2024-04-05 18:00:00+02:00,877.98,353.15,892.78,2916.63,362.27,19.14
2024-04-05 19:00:00+02:00,1149.65,333.93,1207.9,2917.4,115.4,24.78
2024-04-05 20:00:00+02:00,1242.45,359.98,1184.5,2920.73,3.89,26.87
2024-04-05 21:00:00+02:00,613.98,330.5,836.55,2924.55,0.0,36.16
2024-04-05 22:00:00+02:00,248.3,253.3,735.55,2928.5,0.0,46.39
2024-04-05 23:00:00+02:00,171.85,248.28,675.63,2934.65,0.0,39.33
2024-04-06 00:00:00+02:00,69.23,245.68,591.3,2937.45,0.0,43.45
2024-04-06 01:00:00+02:00,200.85,232.33,668.63,2940.8,0.0,52.89
2024-04-06 02:00:00+02:00,56.5,232.9,586.13,2941.98,0.0,49.08
2024-04-06 03:00:00+02:00,66.1,247.25,398.78,2943.88,0.0,51.03
2024-04-06 04:00:00+02:00,61.08,243.68,393.15,2949.25,0.0,57.43
2024-04-06 05:00:00+02:00,76.4,271.03,495.13,2946.13,0.0,58.91
2024-04-06 06:00:00+02:00,169.68,263.8,685.95,2948.2,0.0,60.47
2024-04-06 07:00:00+02:00,489.55,252.2,1061.08,2948.15,52.6,61.8
2024-04-06 08:00:00+02:00,370.5,245.38,872.43,2948.1,399.15,60.35
2024-04-06 09:00:00+02:00,134.95,245.85,633.5,2943.08,996.46,64.36
2024-04-06 10:00:00+02:00,91.58,243.68,432.8,2940.78,1420.23,60.58
2024-04-06 11:00:00+02:00,85.7,227.35,383.4,2931.23,2308.98,60.3
2024-04-06 12:00:00+02:00,111.1,226.28,375.15,2928.1,2728.09,54.73
2024-04-06 13:00:00+02:00,110.25,223.2,309.2,2919.23,2870.01,50.82
2024-04-06 14:00:00+02:00,113.03,190.28,234.85,2915.58,2640.67,41.75
2024-04-06 15:00:00+02:00,116.58,206.8,331.18,2911.53,2416.52,40.78
2024-04-06 16:00:00+02:00,126.8,237.0,352.78,2909.33,1836.14,36.86
2024-04-06 17:00:00+02:00,134.83,248.08,514.0,2910.13,1138.29,34.09
2024-04-06 18:00:00+02:00,641.65,266.98,759.98,2910.13,568.2,35.89
2024-04-06 19:00:00+02:00,1935.35,273.68,1334.08,2909.65,182.17,37.3
2024-04-06 20:00:00+02:00,1198.75,263.78,1156.83,2915.1,3.28,39.41
2024-04-06 21:00:00+02:00,412.68,258.08,581.93,2920.63,0.0,38.21
2024-04-06 22:00:00+02:00,110.5,258.5,537.35,2927.0,0.0,46.6
2024-04-06 23:00:00+02:00,77.25,253.63,443.13,2932.63,0.0,47.82
2024-04-07 00:00:00+02:00,52.08,243.25,463.33,2934.58,0.0,53.17
2024-04-07 01:00:00+02:00,54.13,247.08,435.48,2940.0,0.0,51.11
