,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2024-04-19 15:00:00+02:00,115.2,0.0,180.4,0.0,41.7,,307.4,505.2,23.2,1945.9,92.8,55.4,155.5,0.3
2024-04-19 16:00:00+02:00,114.1,0.0,182.3,0.0,42.2,,3.3,534.8,23.5,1944.5,93.7,55.3,112.5,0.9
2024-04-19 17:00:00+02:00,114.3,0.0,189.4,0.0,42.2,71.4,,607.1,110.3,1942.4,100.2,55.9,77.3,1.0
2024-04-19 18:00:00+02:00,115.1,0.0,206.8,0.0,42.1,266.5,,658.7,199.8,1940.7,98.2,55.5,26.5,0.8
2024-04-19 19:00:00+02:00,114.3,0.0,207.6,0.0,42.6,621.8,,677.4,243.7,1939.8,96.6,54.5,2.6,0.5
2024-04-19 20:00:00+02:00,105.6,0.0,202.5,0.0,42.0,608.8,,682.4,238.9,1941.5,95.2,54.5,0.1,0.8
2024-04-19 21:00:00+02:00,112.7,0.0,183.1,0.0,41.3,137.9,,670.0,158.8,1941.3,92.3,54.6,0.1,0.8
2024-04-19 22:00:00+02:00,118.2,0.0,183.9,0.0,40.4,0.4,,648.8,29.0,1942.5,95.1,55.0,0.1,0.7
2024-04-19 23:00:00+02:00,115.6,0.0,181.7,0.0,39.6,0.0,,614.8,23.8,1944.5,94.3,54.8,0.1,0.4
2024-04-20 00:00:00+02:00,108.4,0.0,185.4,0.0,39.8,0.0,,541.8,30.6,1944.8,98.4,53.9,0.1,0.4
2024-04-20 01:00:00+02:00,108.7,0.0,183.5,0.0,39.7,0.0,,543.1,25.6,1945.7,100.5,53.7,0.1,0.3
2024-04-20 02:00:00+02:00,108.2,0.0,181.9,0.0,40.0,0.0,,547.0,23.6,1945.4,97.6,53.6,0.1,0.6
2024-04-20 03:00:00+02:00,107.9,0.0,183.5,0.0,40.3,0.0,,541.4,23.6,1944.4,97.5,53.2,0.1,0.6
2024-04-20 04:00:00+02:00,107.0,0.0,185.1,0.0,41.0,0.0,,534.9,23.9,1942.2,96.1,52.4,0.1,0.4
2024-04-20 05:00:00+02:00,106.7,0.0,185.4,0.0,42.7,0.0,,529.4,23.5,1943.4,93.3,51.2,0.1,0.6
2024-04-20 06:00:00+02:00,105.8,0.0,184.6,0.0,42.7,0.0,,574.0,23.6,1943.1,93.6,54.0,8.0,0.5
2024-04-20 07:00:00+02:00,106.4,0.0,184.3,0.0,41.7,4.2,,591.8,27.5,1943.2,95.9,54.6,42.4,0.6
2024-04-20 08:00:00+02:00,105.8,0.0,180.7,0.0,41.3,,1.8,548.8,0.4,1967.3,93.7,53.8,95.0,0.5
2024-04-20 09:00:00+02:00,105.6,0.0,178.4,0.0,40.9,,11.0,500.7,0.0,2063.3,93.4,54.2,123.5,0.2
2024-04-20 10:00:00+02:00,105.5,0.0,179.3,0.0,39.8,4.5,,467.7,8.6,2044.3,93.1,54.4,154.3,0.3
2024-04-20 11:00:00+02:00,105.8,0.0,179.6,0.0,40.0,,210.8,374.9,3.3,1942.1,95.0,55.6,162.2,0.2
2024-04-20 12:00:00+02:00,107.5,0.0,178.4,0.0,39.8,,302.0,297.6,5.5,1942.1,96.7,55.8,173.5,0.1
2024-04-20 13:00:00+02:00,109.1,0.0,176.8,0.0,39.8,,307.2,300.2,2.3,1942.8,97.9,55.5,182.3,0.1
2024-04-20 14:00:00+02:00,109.4,0.0,176.5,0.0,40.5,,434.1,288.2,6.8,1940.5,95.7,55.0,171.8,0.5
2024-04-20 15:00:00+02:00,110.9,0.0,174.6,0.0,40.3,,368.0,288.8,2.8,1940.8,95.2,54.3,159.8,0.4
2024-04-20 16:00:00+02:00,109.4,0.0,178.3,0.0,40.2,,311.1,420.7,15.0,1941.1,101.6,54.8,123.1,0.2
2024-04-20 17:00:00+02:00,109.4,0.0,181.2,0.0,40.8,3.6,,570.3,37.8,1939.9,105.3,55.6,69.3,0.2
2024-04-20 18:00:00+02:00,108.2,0.0,180.4,0.0,42.3,23.7,,606.3,64.4,1939.6,100.8,54.9,23.5,0.2
2024-04-20 19:00:00+02:00,108.2,0.0,182.8,0.0,42.6,427.3,,620.1,187.1,1940.2,102.3,55.3,2.6,0.4
2024-04-20 20:00:00+02:00,108.0,0.0,187.9,0.0,43.1,544.0,,621.6,222.3,1940.1,102.4,54.9,0.0,0.8
2024-04-20 21:00:00+02:00,109.1,0.0,183.0,0.0,43.8,502.0,,626.9,189.1,1941.1,104.2,54.4,0.0,0.8
2024-04-20 22:00:00+02:00,107.5,0.0,182.0,0.0,42.0,4.3,,625.4,39.5,1943.0,103.1,53.5,0.1,0.7
2024-04-20 23:00:00+02:00,111.3,0.0,178.4,0.0,41.3,,4.2,591.6,24.4,1945.1,100.8,53.4,0.0,0.7
2024-04-21 00:00:00+02:00,111.2,0.0,178.2,0.0,41.9,,4.2,596.7,28.6,1946.0,85.5,52.8,0.0,0.6
2024-04-21 01:00:00+02:00,108.7,0.0,179.4,0.0,41.9,,4.2,593.0,29.1,1945.1,81.8,52.9,0.0,0.6
2024-04-21 02:00:00+02:00,107.1,0.0,181.5,0.0,42.1,,4.1,607.8,29.2,1945.6,85.2,52.9,0.1,0.6
2024-04-21 03:00:00+02:00,107.9,0.0,181.8,0.0,41.9,,4.2,603.6,29.2,1946.5,83.1,52.9,0.0,0.6
2024-04-21 04:00:00+02:00,107.4,0.0,184.1,0.0,42.7,,4.1,553.6,26.2,1944.8,87.4,52.6,0.0,0.6
2024-04-21 05:00:00+02:00,108.3,0.0,184.9,0.0,44.7,,4.1,544.9,26.2,1945.0,84.2,51.8,0.1,0.7
2024-04-21 06:00:00+02:00,108.3,0.0,183.5,0.0,45.1,10.4,,536.0,43.0,1946.2,80.9,53.2,13.4,0.5
2024-04-21 07:00:00+02:00,107.7,0.0,179.6,0.0,45.1,5.1,,520.0,49.6,1947.0,80.1,54.6,62.7,0.6
2024-04-21 08:00:00+02:00,106.4,0.0,179.4,0.0,44.3,203.9,,541.0,233.6,1948.3,78.5,55.4,134.3,0.7
2024-04-21 09:00:00+02:00,108.7,0.0,177.6,0.0,43.9,9.3,,518.1,27.1,1948.2,81.3,55.3,203.8,0.7
2024-04-21 10:00:00+02:00,106.6,0.0,176.5,0.0,43.2,,211.5,436.0,0.4,1944.1,83.7,56.0,242.7,0.9
2024-04-21 11:00:00+02:00,106.8,0.0,175.4,0.0,42.2,,305.7,359.7,2.2,1943.8,83.0,55.2,263.2,0.9
2024-04-21 12:00:00+02:00,108.6,0.0,162.6,0.0,42.2,,424.7,310.2,2.2,1950.8,79.8,55.2,269.7,1.0
2024-04-21 13:00:00+02:00,103.9,0.0,161.4,0.0,42.3,,567.0,306.6,2.1,1952.4,79.0,56.0,246.3,1.1
2024-04-21 14:00:00+02:00,92.0,0.0,166.0,0.0,41.5,,635.6,298.1,2.1,1948.0,79.5,55.3,228.4,1.1
2024-04-21 15:00:00+02:00,103.3,0.0,172.4,0.0,41.4,,448.6,315.2,2.1,1940.8,81.1,54.3,169.4,1.3
2024-04-21 16:00:00+02:00,107.9,0.0,171.7,0.0,41.2,,253.0,428.0,0.1,1941.7,81.3,53.9,119.7,1.3
2024-04-21 17:00:00+02:00,107.0,0.0,181.5,0.0,41.2,12.8,,579.6,22.9,1939.6,86.5,54.4,64.1,1.3
2024-04-21 18:00:00+02:00,108.2,0.0,184.0,0.0,42.6,45.7,,623.7,68.5,1940.5,88.7,54.2,20.9,1.3
2024-04-21 19:00:00+02:00,109.0,0.0,188.4,0.0,44.3,384.9,,656.8,118.8,1941.3,92.1,54.6,3.1,1.3
2024-04-21 20:00:00+02:00,107.7,0.0,193.2,0.0,44.6,556.6,,667.8,278.1,1941.3,96.0,55.3,0.1,0.9
2024-04-21 21:00:00+02:00,108.2,0.0,183.5,0.0,43.8,435.1,,643.9,202.3,1941.2,84.8,54.3,0.1,0.8
2024-04-21 22:00:00+02:00,109.4,0.0,183.6,0.0,42.0,51.9,,614.2,92.3,1942.1,86.4,54.3,0.1,0.6
2024-04-21 23:00:00+02:00,108.9,0.0,180.0,0.0,41.3,,0.5,598.0,44.0,1944.5,82.8,53.3,0.1,0.5
2024-04-22 00:00:00+02:00,108.6,0.0,185.2,0.0,41.9,,2.1,522.2,0.3,1945.6,90.1,53.2,0.4,0.5
2024-04-22 01:00:00+02:00,111.8,0.0,190.8,0.0,43.7,,2.1,491.1,0.0,1944.6,95.5,52.8,0.1,0.4
2024-04-22 02:00:00+02:00,111.0,0.0,192.6,0.0,44.2,,2.1,490.4,0.0,1944.2,97.5,52.0,0.0,0.7
2024-04-22 03:00:00+02:00,110.5,0.0,248.0,0.0,44.6,,2.1,484.3,0.0,1944.7,98.0,51.9,0.0,0.7
2024-04-22 04:00:00+02:00,111.1,0.0,313.2,0.0,44.7,,1.8,535.1,0.1,1942.5,99.1,51.8,0.0,0.6
2024-04-22 05:00:00+02:00,110.7,0.0,513.8,0.0,44.4,0.0,,547.5,30.2,1943.7,97.6,51.6,0.1,0.3
2024-04-22 06:00:00+02:00,109.9,0.0,601.4,0.0,43.0,43.1,,595.2,75.6,1944.0,98.0,52.1,6.5,0.3
2024-04-22 07:00:00+02:00,109.8,0.0,599.6,0.0,43.6,287.0,,603.3,111.2,1943.1,84.0,51.1,26.7,0.4
2024-04-22 08:00:00+02:00,112.0,0.0,608.0,0.0,43.9,215.6,,601.2,82.1,1944.0,83.9,51.0,62.7,0.6
2024-04-22 09:00:00+02:00,114.5,0.0,381.6,0.0,42.3,131.1,,541.7,67.2,1943.8,85.2,51.2,95.4,0.7
2024-04-22 10:00:00+02:00,108.8,0.0,174.3,0.0,41.1,140.5,,446.8,82.4,1942.8,88.7,49.6,118.1,0.6
2024-04-22 11:00:00+02:00,110.6,0.0,242.6,0.0,58.9,99.7,,444.0,102.9,1941.9,100.8,50.4,149.1,0.3
2024-04-22 12:00:00+02:00,108.3,0.0,184.2,0.0,41.1,66.4,,409.7,93.3,1940.8,97.3,50.9,154.4,0.3
2024-04-22 13:00:00+02:00,110.6,0.0,185.8,0.0,40.8,,250.5,412.0,59.8,1940.2,97.1,50.6,153.8,0.4
2024-04-22 14:00:00+02:00,111.7,0.0,177.5,0.0,40.2,,298.3,403.2,28.9,1939.4,89.7,51.7,146.2,0.3
2024-04-22 15:00:00+02:00,111.8,0.0,222.2,0.0,39.9,5.8,,448.5,35.1,1938.4,102.9,51.6,147.0,0.2
2024-04-22 16:00:00+02:00,111.7,0.0,305.9,0.0,39.0,11.9,,487.7,35.2,1938.4,96.3,52.1,113.2,0.2
2024-04-22 17:00:00+02:00,113.3,0.0,542.1,0.0,39.3,14.1,,533.7,40.6,1937.2,95.9,52.1,66.2,0.1
2024-04-22 18:00:00+02:00,112.8,0.0,566.2,0.0,38.8,245.0,,601.2,94.3,1937.4,86.8,52.7,26.8,0.2
2024-04-22 19:00:00+02:00,110.6,0.0,577.6,0.0,39.9,358.8,,631.3,93.7,1938.1,88.3,52.4,3.3,0.3
2024-04-22 20:00:00+02:00,110.6,0.0,598.6,0.0,42.5,380.3,,644.5,96.2,1937.9,98.9,52.1,0.1,0.3
2024-04-22 21:00:00+02:00,111.1,0.0,579.1,0.0,42.8,32.2,,628.1,33.8,1938.0,88.8,51.7,0.1,0.3
2024-04-22 22:00:00+02:00,109.1,0.0,573.6,0.0,42.2,0.0,,597.3,30.7,1940.7,91.4,51.2,0.1,0.3
2024-04-22 23:00:00+02:00,110.6,0.0,615.6,0.0,43.2,7.3,,591.7,33.5,1943.0,100.4,50.7,0.1,0.3
2024-04-23 00:00:00+02:00,110.5,0.0,407.3,0.0,43.8,12.0,,476.9,12.2,1945.1,100.1,50.1,0.1,0.3
2024-04-23 01:00:00+02:00,110.5,0.0,209.3,0.0,44.5,12.0,,484.6,12.0,1946.1,103.2,50.4,0.1,0.2
2024-04-23 02:00:00+02:00,111.4,0.0,210.7,0.0,44.5,12.0,,484.0,12.0,1943.6,103.5,50.0,0.1,0.3
2024-04-23 03:00:00+02:00,113.3,0.0,197.7,0.0,43.8,,188.2,478.0,11.7,1944.6,101.9,50.0,0.1,0.3
2024-04-23 04:00:00+02:00,115.5,0.0,190.1,0.0,44.0,,189.1,499.6,12.1,1945.4,100.6,50.2,0.1,0.3
2024-04-23 05:00:00+02:00,114.7,0.0,308.8,0.0,45.8,18.8,,502.8,50.3,1945.2,99.6,50.2,0.5,0.3
2024-04-23 06:00:00+02:00,116.5,0.0,553.4,0.0,45.3,72.1,,582.1,99.0,1946.0,94.0,51.6,16.3,0.4
2024-04-23 07:00:00+02:00,116.8,0.0,573.1,0.0,46.1,309.4,,576.2,83.2,1944.9,89.2,51.4,70.0,0.2
2024-04-23 08:00:00+02:00,116.9,0.0,541.8,0.0,46.1,196.6,,571.5,29.5,1945.6,88.5,50.1,134.7,0.1
2024-04-23 09:00:00+02:00,109.9,0.0,525.3,0.0,46.3,2.4,,496.5,17.1,1944.8,84.9,50.0,161.3,0.0
2024-04-23 10:00:00+02:00,106.7,0.0,380.1,0.0,46.7,,101.0,485.4,18.3,1944.3,87.3,51.3,179.1,0.0
2024-04-23 11:00:00+02:00,110.0,0.0,173.0,0.0,45.0,,202.0,415.9,19.3,1941.4,90.9,52.0,197.3,0.0
2024-04-23 12:00:00+02:00,111.9,0.0,166.7,0.0,44.5,,202.1,406.2,18.7,1934.9,83.6,51.7,230.1,0.1
2024-04-23 13:00:00+02:00,110.7,0.0,166.5,0.0,44.1,,306.2,398.6,16.1,1932.1,82.7,52.0,229.2,0.1
2024-04-23 14:00:00+02:00,104.4,0.0,178.4,0.0,46.1,,203.7,411.4,18.0,1931.1,98.0,53.6,165.5,0.1
2024-04-23 15:00:00+02:00,97.2,0.0,190.3,0.0,44.5,,144.6,409.6,74.2,1929.4,96.2,54.4,102.0,0.1
2024-04-23 16:00:00+02:00,99.2,0.0,182.3,0.0,44.7,27.0,,487.0,45.7,1931.4,82.5,52.9,77.1,0.3
2024-04-23 17:00:00+02:00,101.0,0.0,281.1,0.0,45.7,8.8,,531.3,25.2,1931.7,84.6,52.4,47.1,0.2
2024-04-23 18:00:00+02:00,94.7,0.0,545.2,0.0,45.1,18.8,,566.8,34.7,1929.9,84.6,51.9,19.9,0.2
2024-04-23 19:00:00+02:00,94.2,0.0,598.7,0.0,45.5,436.5,,604.2,100.7,1929.7,86.5,52.6,1.6,0.1
2024-04-23 20:00:00+02:00,92.3,0.0,595.4,0.0,45.7,467.4,,605.3,103.5,1930.9,86.0,51.0,0.1,0.1
2024-04-23 21:00:00+02:00,93.0,0.0,588.9,0.0,45.4,132.6,,585.9,74.4,1932.4,85.6,51.5,0.1,0.1
2024-04-23 22:00:00+02:00,94.8,0.0,573.9,0.0,45.0,10.0,,563.3,37.2,1931.3,94.8,52.1,0.1,0.1
2024-04-23 23:00:00+02:00,94.5,0.0,401.4,0.0,45.0,12.0,,530.3,33.6,1931.9,96.6,51.9,10.6,0.0
2024-04-24 00:00:00+02:00,95.4,0.0,197.6,0.0,45.3,12.0,,516.0,33.6,1933.8,95.3,50.7,0.6,0.0
2024-04-24 01:00:00+02:00,97.2,0.0,195.7,0.0,45.4,8.3,,518.8,33.6,1933.8,102.1,50.3,10.6,0.1
2024-04-24 02:00:00+02:00,97.8,0.0,186.4,0.0,44.8,,291.5,505.5,33.2,1934.1,94.1,51.1,10.7,0.1
2024-04-24 03:00:00+02:00,97.3,0.0,199.3,0.0,45.5,,295.2,504.6,33.6,1933.2,103.4,51.9,0.2,0.1
2024-04-24 04:00:00+02:00,97.0,0.0,196.0,0.0,45.8,,291.5,531.3,33.0,1934.7,103.2,51.4,10.6,0.2
2024-04-24 05:00:00+02:00,95.0,0.0,298.0,0.0,48.0,5.7,,556.2,38.8,1935.1,99.2,50.6,0.2,0.3
2024-04-24 06:00:00+02:00,95.8,0.0,608.3,0.0,54.1,45.5,,610.9,61.4,1935.6,99.3,51.5,4.0,0.3
2024-04-24 07:00:00+02:00,96.1,0.0,587.3,0.0,47.9,298.2,,590.8,78.7,1937.2,83.8,50.2,20.4,0.6
2024-04-24 08:00:00+02:00,97.7,0.0,582.6,0.0,47.7,201.0,,581.0,71.7,1938.0,80.6,50.3,46.9,0.4
2024-04-24 09:00:00+02:00,100.2,0.0,591.4,0.0,46.4,24.0,,596.5,44.2,1937.2,80.7,51.5,61.4,0.5
2024-04-24 10:00:00+02:00,100.6,0.0,592.9,0.0,46.4,36.2,,582.6,61.7,1935.5,80.6,51.7,75.5,0.5
2024-04-24 11:00:00+02:00,98.6,0.0,594.7,0.0,46.7,46.1,,495.3,71.7,1938.1,88.3,53.3,83.6,0.6
2024-04-24 12:00:00+02:00,99.4,0.0,601.2,0.0,47.1,,84.0,456.5,33.3,1939.4,90.3,53.0,76.4,0.6
2024-04-24 13:00:00+02:00,100.5,0.0,614.5,0.0,48.3,,48.9,453.5,122.1,1936.8,96.0,53.3,63.4,0.8
2024-04-24 14:00:00+02:00,100.4,0.0,605.6,0.0,47.7,,40.2,448.9,89.3,1935.8,96.7,52.9,49.6,0.9
2024-04-24 15:00:00+02:00,97.0,0.0,612.2,0.0,46.1,,214.5,453.6,79.7,1935.0,98.1,52.5,46.2,1.2
2024-04-24 16:00:00+02:00,100.1,0.0,605.9,0.0,44.8,7.0,,544.1,33.8,1935.3,97.7,53.6,31.6,1.0
2024-04-24 17:00:00+02:00,100.2,0.0,550.9,0.0,44.3,4.2,,597.2,29.9,1936.2,83.2,51.8,19.7,0.7
2024-04-24 18:00:00+02:00,100.4,0.0,560.6,0.0,45.5,70.3,,603.0,91.1,1936.1,86.4,53.4,9.2,0.5
2024-04-24 19:00:00+02:00,100.0,0.0,573.3,0.0,46.1,422.3,,596.0,87.5,1939.1,85.9,53.3,1.6,0.4
2024-04-24 20:00:00+02:00,100.6,0.0,574.7,0.0,45.8,430.0,,588.5,86.8,1939.8,84.4,52.8,0.1,0.4
2024-04-24 21:00:00+02:00,100.1,0.0,574.6,0.0,45.1,79.2,,590.9,90.4,1939.7,86.6,53.7,0.1,0.3
2024-04-24 22:00:00+02:00,102.2,0.0,571.6,0.0,43.3,0.2,,582.9,25.7,1941.3,83.8,53.5,4.3,0.2
2024-04-24 23:00:00+02:00,100.6,0.0,549.0,0.0,43.5,0.0,,579.5,24.0,1942.6,85.6,53.4,0.3,0.1
2024-04-25 00:00:00+02:00,101.7,0.0,388.1,0.0,44.3,0.0,,494.0,26.1,1943.1,84.3,53.3,4.3,0.4
2024-04-25 01:00:00+02:00,101.3,0.0,178.7,0.0,44.4,0.0,,500.6,28.5,1946.5,86.5,53.2,4.3,0.8
2024-04-25 02:00:00+02:00,102.1,0.0,178.0,0.0,44.1,,102.8,492.6,28.5,1946.7,86.2,53.0,4.3,0.5
2024-04-25 03:00:00+02:00,101.7,0.0,180.9,0.0,44.1,,103.2,500.8,27.8,1946.5,87.3,53.0,0.1,0.3
2024-04-25 04:00:00+02:00,101.3,0.0,184.5,0.0,48.4,,0.8,513.3,23.0,1944.5,91.7,52.0,0.1,0.2
2024-04-25 05:00:00+02:00,100.6,0.0,373.7,0.0,48.5,0.0,,510.9,28.1,1945.3,86.6,50.5,0.4,0.1
2024-04-25 06:00:00+02:00,99.6,0.0,593.1,0.0,47.8,4.3,,586.8,28.3,1946.5,86.5,52.2,12.9,0.1
2024-04-25 07:00:00+02:00,102.3,0.0,595.3,0.0,47.0,365.2,,597.8,102.9,1921.7,91.1,52.0,59.6,0.1
2024-04-25 08:00:00+02:00,102.5,0.0,585.0,0.0,44.5,341.0,,590.0,95.7,1922.9,88.7,50.3,129.4,0.1
2024-04-25 09:00:00+02:00,100.4,0.0,581.8,0.0,41.9,77.0,,571.4,99.1,1915.7,87.6,51.6,183.8,0.0
2024-04-25 10:00:00+02:00,95.8,0.0,387.2,0.0,41.6,53.9,,568.6,82.4,1933.5,90.0,50.5,221.4,0.0
2024-04-25 11:00:00+02:00,94.1,0.0,172.2,0.0,40.9,1.7,,507.7,28.5,1930.4,87.8,50.5,234.6,0.0
2024-04-25 12:00:00+02:00,95.7,0.0,173.0,0.0,41.4,,37.8,511.1,28.0,1941.7,89.5,52.1,254.4,0.0
2024-04-25 13:00:00+02:00,93.1,0.0,167.6,0.0,41.9,,119.0,499.9,27.0,1943.2,94.7,52.4,253.7,0.0
2024-04-25 14:00:00+02:00,92.0,0.0,173.2,0.0,44.6,,323.2,501.7,27.7,1940.4,107.4,53.3,224.0,0.0
2024-04-25 15:00:00+02:00,92.5,0.0,180.1,0.0,45.0,,304.8,509.1,28.6,1940.3,106.9,53.9,191.7,0.0
2024-04-25 16:00:00+02:00,93.2,0.0,269.4,0.0,43.4,,16.3,509.9,27.8,1941.8,106.3,53.2,159.6,0.0
2024-04-25 17:00:00+02:00,98.8,0.0,523.1,0.0,43.3,,17.8,564.3,28.1,1938.9,105.7,52.6,88.7,0.0
2024-04-25 18:00:00+02:00,101.1,0.0,538.8,0.0,43.1,34.4,,593.2,70.2,1937.1,108.9,53.4,30.9,0.0
2024-04-25 19:00:00+02:00,99.8,0.0,568.8,0.0,43.3,305.1,,615.2,88.4,1937.3,110.4,53.1,4.0,0.0
2024-04-25 20:00:00+02:00,100.4,0.0,575.6,0.0,43.3,391.9,,620.3,112.0,1935.2,109.8,52.7,0.1,0.1
2024-04-25 21:00:00+02:00,100.1,0.0,574.7,0.0,43.2,40.2,,604.9,67.9,1936.8,111.1,54.0,8.6,0.2
2024-04-25 22:00:00+02:00,100.4,0.0,551.0,0.0,43.4,22.0,,576.2,49.4,1940.1,109.9,53.5,0.6,0.4
2024-04-25 23:00:00+02:00,100.2,0.0,471.5,0.0,44.4,,101.1,519.9,29.6,1940.6,109.6,53.8,0.1,0.3
2024-04-26 00:00:00+02:00,99.9,0.0,303.4,0.0,44.9,0.9,,528.3,26.0,1939.7,110.6,54.0,0.1,0.2
2024-04-26 01:00:00+02:00,100.2,0.0,178.6,0.0,44.5,0.0,,518.5,17.7,1941.6,108.1,54.1,8.6,0.1
2024-04-26 02:00:00+02:00,99.8,0.0,182.4,0.0,44.2,,200.3,523.3,15.5,1943.1,112.4,54.0,8.7,0.3
2024-04-26 03:00:00+02:00,100.5,0.0,183.8,0.0,44.2,,205.6,522.0,15.5,1944.7,111.8,54.3,0.6,0.2
2024-04-26 04:00:00+02:00,99.9,0.0,185.8,0.0,43.9,,205.3,518.6,15.7,1944.4,109.9,54.0,0.1,0.4
2024-04-26 05:00:00+02:00,97.3,0.0,373.7,0.0,44.0,,6.0,556.9,24.9,1946.1,108.9,53.4,0.6,0.4
2024-04-26 06:00:00+02:00,97.0,0.0,542.7,0.0,43.3,4.3,,588.0,33.7,1945.4,107.0,53.8,26.7,0.6
2024-04-26 07:00:00+02:00,97.9,0.0,570.8,0.0,43.1,339.2,,604.3,94.5,1945.2,111.8,55.2,77.5,0.5
2024-04-26 08:00:00+02:00,98.0,0.0,564.2,0.0,43.2,53.0,,603.7,81.4,1945.0,111.7,55.0,146.1,0.5
2024-04-26 09:00:00+02:00,99.4,0.0,562.9,0.0,41.7,45.8,,609.0,79.2,1941.6,108.2,53.1,199.1,0.5
2024-04-26 10:00:00+02:00,99.5,0.0,385.0,0.0,39.6,56.3,,540.3,85.4,1939.6,107.0,54.3,245.9,0.7
2024-04-26 11:00:00+02:00,97.6,0.0,179.0,0.0,38.8,25.2,,517.2,49.8,1934.9,98.8,54.2,244.5,1.3
2024-04-26 12:00:00+02:00,97.5,0.0,188.9,0.0,39.6,62.3,,522.6,86.8,1931.1,104.1,54.2,230.0,1.4
2024-04-26 13:00:00+02:00,97.0,0.0,174.5,0.0,39.6,,330.6,477.9,25.7,1929.7,103.9,52.1,210.5,1.4
2024-04-26 14:00:00+02:00,96.6,0.0,169.7,0.0,39.6,,359.5,470.3,16.7,1928.4,102.7,53.1,196.1,1.3
2024-04-26 15:00:00+02:00,96.3,0.0,171.5,0.0,38.5,,7.1,488.7,13.1,1925.4,103.8,53.3,155.7,1.2
2024-04-26 16:00:00+02:00,96.7,0.0,269.9,0.0,38.4,,5.0,499.2,16.7,1922.6,105.5,53.6,126.2,1.1
2024-04-26 17:00:00+02:00,97.6,0.0,527.6,0.0,38.9,2.1,,561.7,32.0,1919.7,107.6,53.5,69.6,1.3
2024-04-26 18:00:00+02:00,98.5,0.0,559.0,0.0,38.6,96.9,,596.7,151.0,1918.5,110.5,53.3,25.0,1.2
2024-04-26 19:00:00+02:00,100.0,0.0,559.8,0.0,38.2,383.9,,606.0,187.5,1920.0,108.5,53.0,3.3,1.0
2024-04-26 20:00:00+02:00,99.8,0.0,564.3,0.0,38.1,404.5,,615.9,185.7,1920.8,107.5,53.1,0.1,0.7
2024-04-26 21:00:00+02:00,100.0,0.0,571.3,0.0,39.3,137.3,,615.4,195.4,1921.6,113.6,53.4,0.0,0.7
2024-04-26 22:00:00+02:00,100.1,0.0,559.2,0.0,39.4,10.9,,588.5,55.5,1920.9,111.5,53.1,0.1,0.6
2024-04-26 23:00:00+02:00,100.2,0.0,597.0,0.0,39.5,0.2,,572.3,42.1,1923.9,113.8,53.6,0.0,0.4
2024-04-27 00:00:00+02:00,98.3,0.0,611.0,0.0,40.0,0.0,,499.4,30.3,1876.5,119.5,53.4,8.0,0.3
2024-04-27 01:00:00+02:00,98.8,0.0,398.2,0.0,39.4,0.0,,494.2,25.2,1773.8,113.6,52.4,8.1,0.2
2024-04-27 02:00:00+02:00,98.9,0.0,184.1,0.0,39.4,0.0,,483.7,20.2,1706.3,116.1,50.9,0.2,0.4
2024-04-27 03:00:00+02:00,98.2,0.0,192.1,0.0,40.0,0.0,,444.5,20.2,1677.1,117.2,52.2,0.1,0.5
2024-04-27 04:00:00+02:00,98.6,0.0,195.8,0.0,40.9,0.0,,446.2,20.2,1677.2,117.4,53.8,0.0,0.6
2024-04-27 05:00:00+02:00,98.6,0.0,191.6,0.0,42.5,0.0,,444.0,20.2,1676.0,114.5,53.7,0.2,1.3
2024-04-27 06:00:00+02:00,97.8,0.0,182.1,0.0,41.5,32.6,,439.7,53.9,1676.1,109.4,54.2,9.8,1.9
2024-04-27 07:00:00+02:00,98.3,0.0,178.6,0.0,39.8,35.7,,447.3,57.0,1678.4,107.9,54.5,40.8,1.2
2024-04-27 08:00:00+02:00,97.7,0.0,177.9,0.0,38.5,36.6,,440.2,53.0,1678.1,105.3,54.3,86.8,0.9
2024-04-27 09:00:00+02:00,98.2,0.0,174.6,0.0,38.2,6.0,,354.5,6.1,1675.6,104.7,54.0,151.5,0.9
2024-04-27 10:00:00+02:00,98.0,0.0,174.1,0.0,38.1,,2.0,250.2,2.6,1672.0,106.1,54.6,218.5,1.5
2024-04-27 11:00:00+02:00,98.1,0.0,164.3,0.0,37.9,,309.2,233.8,2.1,1672.3,101.6,54.6,259.8,1.8
2024-04-27 12:00:00+02:00,97.6,0.0,165.3,0.0,37.6,,445.0,225.5,2.2,1666.8,100.8,54.3,263.9,1.9
2024-04-27 13:00:00+02:00,97.8,0.0,153.5,0.0,37.1,,575.2,222.5,2.2,1670.8,99.5,52.8,222.8,1.9
2024-04-27 14:00:00+02:00,97.8,0.0,163.9,0.0,36.8,,523.3,224.0,2.0,1659.4,100.4,53.3,210.1,1.8
2024-04-27 15:00:00+02:00,98.3,0.0,167.9,0.0,36.7,,449.2,253.6,7.2,1654.6,105.7,53.1,174.9,1.9
2024-04-27 16:00:00+02:00,96.9,0.0,168.3,0.0,36.5,16.1,,263.6,26.0,1652.3,106.8,53.3,132.4,1.9
2024-04-27 17:00:00+02:00,96.8,0.0,167.4,0.0,36.4,25.9,,415.7,41.7,1653.1,105.9,53.3,76.4,1.7
