,Biomass,Energy storage,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2024-01-11 18:00:00+02:00,33.88,,446.39,163.36,0.0,24.84,26.06,0.23,64.32,765.88
2024-01-11 19:00:00+02:00,33.85,,435.04,169.13,0.0,24.78,28.13,0.0,63.12,711.46
2024-01-11 20:00:00+02:00,33.84,,448.9,177.06,0.0,24.81,19.98,0.0,59.72,648.07
2024-01-11 21:00:00+02:00,33.87,,478.58,0.32,0.0,24.84,17.5,0.0,64.16,609.35
2024-01-11 22:00:00+02:00,33.86,,391.62,0.0,0.0,24.83,12.55,0.0,64.32,473.22
2024-01-11 23:00:00+02:00,33.86,,344.45,0.0,0.0,24.78,18.56,0.0,64.67,327.28
2024-01-12 00:00:00+02:00,33.87,,43.07,0.0,65.88,24.79,13.35,0.0,65.12,229.5
2024-01-12 01:00:00+02:00,33.86,,42.71,0.0,90.77,24.81,14.05,0.0,65.24,238.89
2024-01-12 02:00:00+02:00,33.85,,42.83,0.0,179.58,24.78,14.05,0.0,64.31,192.06
2024-01-12 03:00:00+02:00,33.86,,42.6,0.0,160.89,24.79,13.13,0.0,64.1,122.77
2024-01-12 04:00:00+02:00,33.85,,51.44,0.0,160.39,24.81,13.38,0.0,64.5,68.49
2024-01-12 05:00:00+02:00,33.85,,165.24,0.0,0.0,24.82,13.38,0.0,64.55,35.86
2024-01-12 06:00:00+02:00,33.85,,346.12,0.69,0.0,24.83,15.96,0.0,64.22,97.57
2024-01-12 07:00:00+02:00,33.87,,331.54,166.29,0.0,24.69,25.27,0.0,63.27,179.94
2024-01-12 08:00:00+02:00,33.91,,333.24,108.46,0.0,24.72,41.43,0.0,60.72,368.14
2024-01-12 09:00:00+02:00,33.92,,360.12,161.38,0.0,24.69,41.87,19.81,60.42,504.12
2024-01-12 10:00:00+02:00,33.9,,459.78,182.48,0.0,25.68,46.85,27.14,60.44,604.63
2024-01-12 11:00:00+02:00,33.92,,412.33,179.88,0.0,24.79,35.41,33.15,60.43,676.45
2024-01-12 12:00:00+02:00,33.88,,446.95,175.06,0.0,24.8,33.67,32.82,60.02,759.1
2024-01-12 13:00:00+02:00,33.9,,475.22,191.23,0.0,24.79,30.7,26.37,60.42,807.31
2024-01-12 14:00:00+02:00,33.91,,423.59,177.91,0.0,24.79,28.4,23.9,60.89,874.76
2024-01-12 15:00:00+02:00,33.9,,450.46,179.61,0.0,24.77,35.54,20.04,60.84,892.44
2024-01-12 16:00:00+02:00,33.91,,410.38,179.67,0.0,24.77,35.35,1.18,57.18,926.58
2024-01-12 17:00:00+02:00,33.84,,345.42,161.36,0.0,24.24,29.69,0.17,54.56,962.67
2024-01-12 18:00:00+02:00,33.9,,405.16,161.41,0.0,24.17,30.22,0.0,51.25,945.77
2024-01-12 19:00:00+02:00,33.85,,405.31,161.32,0.0,24.65,31.23,0.0,49.63,939.59
2024-01-12 20:00:00+02:00,33.77,,345.7,161.32,0.0,24.74,31.23,0.0,50.23,921.24
2024-01-12 21:00:00+02:00,33.85,,366.07,161.37,0.0,25.73,14.94,0.0,50.36,883.81
2024-01-12 22:00:00+02:00,33.76,,346.29,0.33,106.11,24.8,14.94,0.0,51.0,816.24
2024-01-12 23:00:00+02:00,33.61,,42.85,0.0,105.69,24.78,14.81,0.0,51.39,756.36
2024-01-13 00:00:00+02:00,33.55,,42.18,0.0,141.34,24.72,15.6,0.0,51.82,775.64
2024-01-13 01:00:00+02:00,33.64,,42.44,0.0,144.17,25.46,15.11,0.0,52.0,713.61
2024-01-13 02:00:00+02:00,33.73,,42.69,0.0,224.17,25.21,14.27,0.0,51.94,502.98
2024-01-13 03:00:00+02:00,33.73,,42.43,0.0,227.21,24.17,18.89,0.0,52.19,399.1
2024-01-13 04:00:00+02:00,33.73,,42.46,0.0,226.89,24.17,22.46,0.0,52.17,308.05
2024-01-13 05:00:00+02:00,33.73,,42.86,0.0,226.68,24.17,15.39,0.0,51.69,215.58
2024-01-13 06:00:00+02:00,33.73,,42.3,0.0,226.64,24.18,22.54,0.0,51.88,132.43
2024-01-13 07:00:00+02:00,33.73,,42.2,0.0,224.13,24.27,22.54,0.0,51.48,126.3
2024-01-13 08:00:00+02:00,33.93,,42.64,0.0,50.01,24.25,20.43,0.0,50.91,190.97
2024-01-13 09:00:00+02:00,33.82,,42.68,0.0,0.0,24.21,29.82,12.14,50.35,227.68
2024-01-13 10:00:00+02:00,33.84,,42.34,0.0,0.0,50.61,32.3,20.26,50.59,236.36
2024-01-13 11:00:00+02:00,33.88,,41.8,0.0,0.0,84.55,32.16,31.46,50.89,267.7
2024-01-13 12:00:00+02:00,33.89,,42.31,0.0,0.0,49.84,16.32,32.69,51.11,330.77
2024-01-13 13:00:00+02:00,33.82,,42.39,0.0,0.0,49.76,16.32,30.17,51.29,369.61
2024-01-13 14:00:00+02:00,33.91,,42.0,0.0,0.0,64.3,22.12,25.58,50.9,470.21
2024-01-13 15:00:00+02:00,33.92,,42.19,0.0,0.0,49.85,17.58,19.53,50.71,562.58
2024-01-13 16:00:00+02:00,33.93,,42.0,0.0,0.0,49.81,16.12,3.94,50.93,665.9
2024-01-13 17:00:00+02:00,33.94,,42.21,0.0,0.0,49.83,16.8,1.32,51.12,722.52
2024-01-13 18:00:00+02:00,33.94,,41.67,0.0,0.0,50.53,23.43,0.23,51.59,665.3
2024-01-13 19:00:00+02:00,33.94,,41.45,0.0,0.0,50.56,23.58,0.0,51.19,693.08
2024-01-13 20:00:00+02:00,33.94,,42.19,0.0,0.0,49.8,17.04,0.0,51.14,753.96
2024-01-13 21:00:00+02:00,33.9,,42.28,0.0,0.0,49.85,16.19,0.0,51.03,790.66
2024-01-13 22:00:00+02:00,33.91,,42.51,0.0,0.0,49.79,16.36,0.0,51.1,754.16
2024-01-13 23:00:00+02:00,33.91,,42.43,0.0,0.0,25.78,16.35,0.0,51.51,715.01
2024-01-14 00:00:00+02:00,33.91,,42.15,0.0,0.0,25.76,18.29,0.0,51.27,618.67
2024-01-14 01:00:00+02:00,33.88,,41.81,55.59,401.3,26.79,20.39,0.0,51.69,548.65
2024-01-14 02:00:00+02:00,33.89,,41.78,0.46,450.16,25.82,20.44,0.0,51.8,449.42
2024-01-14 03:00:00+02:00,33.89,,41.4,0.0,449.73,24.75,20.44,0.0,52.31,365.11
2024-01-14 04:00:00+02:00,33.8,,41.91,0.0,449.06,24.74,15.48,0.0,51.86,313.06
2024-01-14 05:00:00+02:00,33.84,,41.66,0.0,402.23,24.72,15.73,0.0,51.75,300.06
2024-01-14 06:00:00+02:00,33.9,,41.95,0.0,0.0,25.8,15.84,0.0,51.9,282.34
2024-01-14 07:00:00+02:00,33.7,,42.18,0.0,0.0,24.72,15.84,0.0,52.2,258.68
2024-01-14 08:00:00+02:00,33.16,,42.33,0.0,0.0,26.77,28.01,0.0,52.06,228.6
2024-01-14 09:00:00+02:00,33.09,,42.03,0.0,0.0,30.93,31.62,4.1,51.91,176.07
2024-01-14 10:00:00+02:00,33.1,,41.4,0.0,0.0,50.82,35.14,11.7,52.53,136.5
2024-01-14 11:00:00+02:00,33.1,,41.58,0.0,0.0,48.88,21.28,12.87,52.19,125.68
2024-01-14 12:00:00+02:00,33.1,,41.9,0.0,0.0,46.86,15.22,19.51,51.67,147.52
2024-01-14 13:00:00+02:00,33.08,,41.65,0.0,0.0,48.88,18.3,17.57,52.1,169.26
2024-01-14 14:00:00+02:00,32.94,,41.97,0.0,0.0,46.92,14.9,12.79,52.52,181.11
2024-01-14 15:00:00+02:00,32.94,,42.11,0.0,0.0,46.89,14.53,9.22,52.41,208.63
2024-01-14 16:00:00+02:00,32.94,,42.16,0.0,0.0,32.72,14.5,1.48,52.21,215.24
2024-01-14 17:00:00+02:00,32.94,,41.71,67.45,0.0,46.83,21.57,0.61,52.07,219.15
2024-01-14 18:00:00+02:00,32.94,,41.6,50.95,0.0,46.9,24.27,0.12,51.87,210.5
2024-01-14 19:00:00+02:00,32.94,,42.31,0.68,0.0,46.98,16.94,0.0,52.15,215.24
2024-01-14 20:00:00+02:00,32.98,,41.82,67.46,0.0,46.97,21.45,0.0,51.89,160.09
2024-01-14 21:00:00+02:00,32.95,,41.49,67.99,0.0,46.92,24.32,0.0,52.11,163.57
2024-01-14 22:00:00+02:00,32.97,,42.0,0.58,0.0,24.71,24.32,0.0,52.53,161.79
2024-01-14 23:00:00+02:00,32.86,,41.82,0.0,0.0,24.71,14.11,0.0,53.13,176.47
2024-01-15 00:00:00+02:00,32.92,,41.84,0.0,0.0,25.77,14.36,0.0,52.92,232.97
2024-01-15 01:00:00+02:00,32.94,,41.82,0.0,399.29,24.74,14.36,0.0,53.08,262.1
2024-01-15 02:00:00+02:00,32.94,,41.87,0.0,447.66,24.75,14.25,0.0,53.3,294.72
2024-01-15 03:00:00+02:00,32.94,,41.97,0.0,656.95,24.77,14.3,0.0,53.34,300.59
2024-01-15 04:00:00+02:00,32.98,,42.02,0.0,659.03,24.74,13.66,0.0,53.57,304.96
2024-01-15 05:00:00+02:00,33.6,,41.75,0.0,615.5,24.74,17.84,0.0,53.26,332.38
2024-01-15 06:00:00+02:00,33.84,,46.58,0.0,36.63,24.72,14.42,0.0,52.77,385.49
2024-01-15 07:00:00+02:00,33.83,,92.9,12.95,0.0,24.7,19.16,0.0,53.01,424.04
2024-01-15 08:00:00+02:00,33.83,,295.49,216.56,0.0,25.76,14.13,0.0,52.82,449.91
2024-01-15 09:00:00+02:00,33.82,,460.46,199.88,0.0,25.73,13.46,8.58,52.62,451.43
2024-01-15 10:00:00+02:00,33.89,,461.33,194.15,0.0,25.72,13.68,11.18,52.79,440.27
2024-01-15 11:00:00+02:00,33.9,,461.16,211.56,0.0,24.77,13.68,13.01,52.29,459.51
2024-01-15 12:00:00+02:00,33.84,,458.9,1.67,0.0,24.75,13.68,14.93,52.65,440.87
2024-01-15 13:00:00+02:00,33.86,,458.65,0.0,0.0,24.76,26.91,16.81,52.7,431.77
2024-01-15 14:00:00+02:00,33.73,,444.87,0.0,0.0,24.78,17.9,19.81,52.51,411.42
2024-01-15 15:00:00+02:00,33.73,,458.93,0.0,0.0,24.79,17.85,9.46,52.51,439.73
2024-01-15 16:00:00+02:00,33.91,,391.74,0.0,0.0,24.76,24.83,1.84,52.38,479.69
2024-01-15 17:00:00+02:00,33.91,,459.3,0.0,0.0,24.77,23.79,0.5,52.55,451.55
2024-01-15 18:00:00+02:00,33.88,,459.66,0.0,0.0,24.77,23.63,0.05,52.38,416.68
2024-01-15 19:00:00+02:00,33.76,,460.06,0.0,0.0,24.78,20.48,0.0,52.54,325.93
2024-01-15 20:00:00+02:00,33.9,,459.58,0.0,0.0,24.77,24.96,0.0,52.73,270.33
2024-01-15 21:00:00+02:00,33.89,,349.43,0.0,0.0,25.76,15.6,0.0,52.5,262.6
2024-01-15 22:00:00+02:00,33.88,,41.43,0.0,49.66,24.72,14.79,0.0,52.63,322.27
2024-01-15 23:00:00+02:00,33.82,,41.36,0.0,96.77,24.72,14.79,0.0,52.79,397.27
2024-01-16 00:00:00+02:00,33.84,,41.08,0.0,88.66,24.73,14.11,0.0,52.67,517.96
2024-01-16 01:00:00+02:00,33.84,,41.08,0.0,308.36,24.75,14.11,0.0,52.61,699.49
2024-01-16 02:00:00+02:00,33.84,,41.04,0.0,221.41,24.71,16.31,0.0,53.1,710.24
2024-01-16 03:00:00+02:00,33.83,,40.58,46.69,221.11,24.75,25.86,0.0,52.72,641.08
2024-01-16 04:00:00+02:00,33.82,,40.31,0.65,221.41,24.75,25.86,0.0,53.48,595.11
2024-01-16 05:00:00+02:00,33.8,,48.01,0.0,215.09,24.74,21.04,0.0,53.38,622.74
2024-01-16 06:00:00+02:00,33.83,,164.25,0.0,0.0,24.72,19.93,0.0,52.46,657.43
2024-01-16 07:00:00+02:00,33.8,,365.56,0.63,0.0,24.79,42.16,0.0,52.08,740.08
2024-01-16 08:00:00+02:00,33.84,,469.84,201.13,0.0,47.86,38.96,0.0,52.15,732.65
2024-01-16 09:00:00+02:00,33.88,,473.84,206.18,0.0,71.3,41.99,17.85,51.29,544.64
2024-01-16 10:00:00+02:00,33.81,,475.04,285.93,0.0,71.86,43.07,19.12,51.36,434.44
2024-01-16 11:00:00+02:00,33.77,,474.85,214.39,0.0,72.1,42.76,26.97,51.5,347.58
2024-01-16 12:00:00+02:00,33.68,,457.31,182.02,0.0,68.94,36.93,32.15,51.08,325.67
2024-01-16 13:00:00+02:00,33.75,,451.1,178.89,0.0,48.19,38.08,37.56,50.97,356.98
2024-01-16 14:00:00+02:00,33.69,,482.37,196.43,0.0,47.87,43.21,30.83,50.41,346.3
2024-01-16 15:00:00+02:00,33.69,,448.74,175.72,0.0,47.98,37.93,12.94,50.41,472.15
2024-01-16 16:00:00+02:00,33.64,,469.27,191.02,0.0,69.0,39.65,7.76,49.79,397.64
2024-01-16 17:00:00+02:00,33.61,,492.53,254.84,0.0,71.47,43.29,2.98,49.98,284.31
2024-01-16 18:00:00+02:00,33.58,,491.22,206.28,0.0,69.11,43.34,0.46,50.68,227.07
2024-01-16 19:00:00+02:00,33.56,,492.16,212.64,0.0,69.14,43.62,0.0,49.66,192.78
2024-01-16 20:00:00+02:00,33.4,,478.35,192.0,0.0,47.87,50.55,0.0,49.7,220.77
2024-01-16 21:00:00+02:00,33.54,,493.39,190.88,0.0,47.85,51.06,0.0,50.44,266.16
2024-01-16 22:00:00+02:00,33.54,,421.53,13.64,0.0,25.79,48.08,0.0,50.71,447.82
2024-01-16 23:00:00+02:00,33.6,,371.67,0.0,104.25,25.75,29.44,0.0,50.42,562.97
2024-01-17 00:00:00+02:00,33.58,,65.12,0.0,140.17,24.81,28.77,0.0,50.17,564.43
2024-01-17 01:00:00+02:00,33.57,,64.59,0.0,48.59,24.77,19.58,0.0,50.3,618.81
2024-01-17 02:00:00+02:00,33.57,,65.25,0.0,225.69,24.77,18.97,0.0,49.82,608.78
2024-01-17 03:00:00+02:00,33.62,,65.21,0.0,286.08,24.74,18.97,0.0,51.04,563.45
2024-01-17 04:00:00+02:00,33.51,,74.21,0.0,247.96,24.72,19.28,0.0,50.95,572.04
2024-01-17 05:00:00+02:00,33.61,,187.19,0.0,95.32,24.78,18.46,0.0,50.13,611.46
2024-01-17 06:00:00+02:00,33.76,,388.31,0.0,75.43,24.76,22.13,0.0,49.86,663.12
2024-01-17 07:00:00+02:00,33.71,,497.04,0.0,46.12,28.84,23.13,0.0,49.91,777.99
2024-01-17 08:00:00+02:00,33.79,,472.8,170.54,0.0,43.96,22.07,0.0,48.39,866.95
2024-01-17 09:00:00+02:00,33.75,,496.93,103.46,0.0,46.9,26.08,18.47,49.06,902.43
2024-01-17 10:00:00+02:00,33.79,,453.13,0.0,0.0,46.87,19.36,29.35,36.68,873.04
2024-01-17 11:00:00+02:00,33.78,,495.4,0.0,0.0,46.86,18.7,33.12,35.61,833.37
2024-01-17 12:00:00+02:00,33.82,,499.32,84.15,0.0,47.02,26.67,31.04,39.76,765.89
2024-01-17 13:00:00+02:00,33.88,,495.58,0.27,0.0,46.99,19.47,27.16,49.76,728.34
2024-01-17 14:00:00+02:00,33.82,,453.11,0.0,0.0,46.96,18.56,21.97,49.93,745.02
2024-01-17 15:00:00+02:00,33.82,,458.45,0.0,0.0,46.9,18.38,17.93,49.93,761.8
2024-01-17 16:00:00+02:00,33.77,,496.43,0.05,0.0,46.89,30.01,9.42,48.84,748.48
2024-01-17 17:00:00+02:00,33.77,,430.02,171.37,0.0,46.87,20.91,3.36,49.89,846.09
2024-01-17 18:00:00+02:00,33.81,,403.84,172.68,0.0,46.87,32.48,0.55,50.66,903.52
2024-01-17 19:00:00+02:00,33.77,,399.21,0.62,0.0,46.86,29.94,0.0,51.01,918.33
2024-01-17 20:00:00+02:00,33.69,,493.66,0.0,0.0,46.87,29.94,0.0,51.44,892.42
2024-01-17 21:00:00+02:00,33.63,,453.84,0.0,0.0,46.86,18.96,0.0,50.36,920.59
2024-01-17 22:00:00+02:00,33.62,,371.42,0.0,0.0,24.77,17.98,0.0,52.31,895.8
2024-01-17 23:00:00+02:00,33.77,,66.39,0.0,0.0,24.76,17.41,0.0,51.34,904.33
2024-01-18 00:00:00+02:00,33.63,,67.46,0.0,0.0,24.76,18.23,0.0,51.85,890.25
2024-01-18 01:00:00+02:00,33.59,,67.55,0.0,14.09,24.76,18.43,0.0,52.36,858.3
2024-01-18 02:00:00+02:00,33.65,,67.16,0.0,16.24,24.77,18.39,0.0,52.49,769.02
2024-01-18 03:00:00+02:00,33.6,,66.68,0.0,0.0,24.76,18.23,0.0,49.69,628.94
2024-01-18 04:00:00+02:00,33.63,,65.9,51.36,0.0,24.78,20.59,0.0,52.7,471.41
2024-01-18 05:00:00+02:00,33.6,,65.89,0.73,0.0,24.73,25.57,0.0,52.87,433.47
2024-01-18 06:00:00+02:00,33.79,,73.69,0.0,0.0,24.74,18.05,0.0,51.77,398.3
2024-01-18 07:00:00+02:00,33.69,,189.12,51.56,0.0,24.77,21.1,0.0,50.69,323.09
2024-01-18 08:00:00+02:00,33.81,,389.86,0.25,0.0,49.79,17.52,0.0,50.2,291.18
2024-01-18 09:00:00+02:00,33.91,,442.72,206.39,0.0,68.91,25.61,14.5,48.15,257.47
2024-01-18 10:00:00+02:00,33.84,,490.13,203.94,0.0,46.96,26.01,19.56,48.07,230.23
2024-01-18 11:00:00+02:00,33.89,,494.09,40.8,0.0,74.17,26.01,15.77,48.18,298.19
2024-01-18 12:00:00+02:00,33.77,,443.82,0.0,0.0,73.68,13.78,17.0,48.27,349.63
2024-01-18 13:00:00+02:00,33.84,,393.12,0.0,0.0,43.72,14.03,19.89,48.44,432.07
2024-01-18 14:00:00+02:00,33.75,,349.24,0.0,75.62,59.02,12.8,24.47,48.42,479.23
2024-01-18 15:00:00+02:00,33.75,,392.78,45.29,0.0,47.74,10.95,17.55,48.42,533.09
2024-01-18 16:00:00+02:00,34.0,,391.55,32.63,0.0,47.16,12.39,5.97,48.63,557.73
2024-01-18 17:00:00+02:00,33.91,,461.43,0.0,0.0,73.6,12.39,2.28,48.11,543.4
2024-01-18 18:00:00+02:00,33.96,,447.07,0.0,0.0,73.67,12.74,0.38,47.11,538.69
2024-01-18 19:00:00+02:00,34.13,,411.58,0.0,0.0,73.69,12.74,0.0,49.43,581.66
2024-01-18 20:00:00+02:00,34.11,,431.31,0.0,0.0,24.96,12.14,0.0,50.18,626.97
2024-01-18 21:00:00+02:00,34.08,,264.51,0.0,0.0,24.7,11.46,0.0,50.04,665.89
2024-01-18 22:00:00+02:00,34.1,,70.31,0.0,52.54,24.66,12.13,0.0,50.18,683.31
2024-01-18 23:00:00+02:00,34.09,,67.69,0.0,44.56,24.67,12.31,0.0,50.42,719.22
2024-01-19 00:00:00+02:00,34.0,,67.96,0.0,99.74,24.71,13.14,0.0,50.74,758.16
2024-01-19 01:00:00+02:00,33.92,,67.89,0.0,52.76,24.7,8.43,0.0,50.97,795.46
2024-01-19 02:00:00+02:00,34.18,,68.05,0.0,85.08,24.7,9.44,0.0,50.27,792.66
2024-01-19 03:00:00+02:00,34.04,,68.0,0.0,68.16,24.7,9.44,0.0,50.14,775.46
2024-01-19 04:00:00+02:00,33.91,,68.12,0.0,0.0,24.72,9.02,0.0,50.83,775.14
2024-01-19 05:00:00+02:00,33.95,,67.92,0.0,68.41,24.73,9.0,0.0,50.58,801.66
2024-01-19 06:00:00+02:00,34.15,,68.34,0.0,49.66,24.73,9.43,0.0,50.32,835.41
2024-01-19 07:00:00+02:00,34.0,,69.28,0.0,0.0,24.73,15.72,0.0,49.36,809.23
2024-01-19 08:00:00+02:00,34.07,,69.13,74.42,0.0,67.66,19.54,0.0,48.88,810.5
2024-01-19 09:00:00+02:00,33.89,,68.96,52.12,0.0,88.22,19.54,17.37,48.23,803.83
2024-01-19 10:00:00+02:00,34.09,,68.84,175.13,0.0,56.82,19.93,23.39,48.11,792.47
2024-01-19 11:00:00+02:00,33.97,,68.65,26.3,0.0,68.0,8.48,27.42,48.17,804.85
2024-01-19 12:00:00+02:00,34.12,,68.37,0.0,0.0,68.05,8.37,31.89,48.57,780.44
2024-01-19 13:00:00+02:00,34.07,,68.31,0.0,0.0,24.78,10.8,32.52,48.46,695.87
2024-01-19 14:00:00+02:00,34.08,,68.07,0.0,0.0,24.71,11.96,24.41,42.48,653.89
2024-01-19 15:00:00+02:00,34.08,,67.82,0.0,0.0,24.82,11.96,19.46,42.48,661.34
2024-01-19 16:00:00+02:00,34.07,,67.68,21.4,0.0,24.88,10.91,6.17,47.51,665.85
2024-01-19 17:00:00+02:00,34.08,,67.72,191.36,0.0,88.17,10.13,2.15,46.38,641.2
2024-01-19 18:00:00+02:00,33.83,,67.83,191.6,0.0,88.28,6.9,0.35,47.46,545.43
2024-01-19 19:00:00+02:00,32.88,,67.71,194.86,0.0,90.85,9.52,0.0,47.43,541.15
2024-01-19 20:00:00+02:00,32.85,,67.97,111.8,0.0,88.91,6.83,0.0,48.11,603.9
2024-01-19 21:00:00+02:00,32.78,,67.92,0.0,0.0,83.49,6.83,0.0,42.41,593.47
2024-01-19 22:00:00+02:00,32.76,,67.98,0.0,0.0,24.75,6.63,0.0,37.8,496.98
2024-01-19 23:00:00+02:00,32.75,,68.19,0.0,0.0,24.67,6.53,0.0,37.98,560.45
2024-01-20 00:00:00+02:00,32.79,,67.62,0.0,0.0,24.69,6.81,0.0,37.59,522.95
2024-01-20 01:00:00+02:00,32.76,,67.66,0.0,49.44,24.69,6.81,0.0,37.92,553.99
2024-01-20 02:00:00+02:00,32.8,,67.73,0.0,0.0,24.71,6.82,0.0,37.98,485.27
2024-01-20 03:00:00+02:00,32.65,,67.71,0.0,0.0,24.7,6.94,0.0,37.99,452.16
2024-01-20 04:00:00+02:00,32.71,,67.59,0.0,0.0,24.69,7.56,0.0,38.46,420.63
2024-01-20 05:00:00+02:00,32.65,,67.22,0.0,0.0,24.69,12.03,0.0,38.23,366.47
2024-01-20 06:00:00+02:00,32.77,,67.8,0.0,0.0,24.71,7.52,0.0,37.56,337.22
2024-01-20 07:00:00+02:00,32.8,,68.21,0.0,0.0,24.72,7.52,0.0,38.06,345.07
2024-01-20 08:00:00+02:00,32.84,,67.99,0.0,0.0,24.84,11.66,0.0,37.54,321.31
2024-01-20 09:00:00+02:00,32.98,,67.84,0.0,0.0,46.89,8.34,8.28,37.63,300.05
2024-01-20 10:00:00+02:00,33.03,,67.98,0.0,0.0,46.96,7.53,9.4,37.27,303.83
2024-01-20 11:00:00+02:00,33.01,,67.44,0.0,50.9,46.93,9.66,10.02,37.42,302.86
2024-01-20 12:00:00+02:00,33.01,,67.28,0.0,49.28,24.75,10.42,12.92,37.27,343.3
2024-01-20 13:00:00+02:00,32.92,,67.05,0.0,67.73,24.77,10.87,10.26,37.1,389.85
2024-01-20 14:00:00+02:00,32.92,,66.98,0.0,106.89,24.79,11.11,10.62,37.08,464.45
2024-01-20 15:00:00+02:00,32.92,,66.96,0.0,52.54,24.76,11.74,10.42,37.08,467.58
2024-01-20 16:00:00+02:00,32.92,,66.76,0.0,104.54,24.76,11.81,3.17,37.35,450.53
2024-01-20 17:00:00+02:00,32.88,,66.74,0.0,0.0,46.67,17.56,1.32,36.77,421.79
2024-01-20 18:00:00+02:00,32.79,,66.73,0.0,0.0,46.91,22.66,0.25,36.87,365.58
2024-01-20 19:00:00+02:00,32.69,,66.79,0.0,0.0,46.94,22.66,0.0,36.89,298.91
2024-01-20 20:00:00+02:00,32.78,,66.83,0.0,0.0,46.86,13.05,0.0,37.25,259.51
2024-01-20 21:00:00+02:00,32.84,,67.19,0.0,0.0,46.91,13.05,0.0,37.09,186.38
2024-01-20 22:00:00+02:00,32.65,,67.16,0.0,0.0,24.79,12.11,0.0,37.18,124.97
2024-01-20 23:00:00+02:00,32.68,,67.27,0.0,0.0,36.48,16.79,0.0,37.2,79.5
2024-01-21 00:00:00+02:00,32.61,,67.5,0.0,0.0,24.84,12.96,0.0,36.99,45.8
2024-01-21 01:00:00+02:00,32.69,,48.16,0.0,0.0,24.79,12.6,0.0,36.88,37.99
2024-01-21 02:00:00+02:00,32.77,,44.26,0.0,0.0,24.76,12.6,0.0,37.38,21.92
2024-01-21 03:00:00+02:00,32.74,,44.31,0.0,0.0,24.78,12.91,0.0,37.51,30.21
2024-01-21 04:00:00+02:00,32.66,,44.25,0.0,0.0,24.73,12.79,0.0,37.43,69.2
2024-01-21 05:00:00+02:00,32.6,,44.05,0.0,0.0,38.16,18.01,0.0,38.43,91.1
2024-01-21 06:00:00+02:00,32.73,,44.23,143.14,0.0,42.74,20.5,0.0,38.42,96.68
2024-01-21 07:00:00+02:00,32.69,,44.08,0.09,0.0,49.88,20.5,0.0,38.42,126.54
2024-01-21 08:00:00+02:00,32.76,,44.05,51.38,0.0,49.95,16.85,0.0,38.3,144.64
2024-01-21 09:00:00+02:00,32.73,,44.14,100.83,0.0,49.94,21.85,6.87,38.36,203.83
2024-01-21 10:00:00+02:00,32.72,,43.97,0.45,0.0,49.92,21.98,11.67,36.61,307.41
2024-01-21 11:00:00+02:00,32.73,,44.28,0.0,48.44,33.34,15.92,17.12,36.93,398.5
2024-01-21 12:00:00+02:00,32.76,,44.6,0.0,0.0,24.87,11.82,15.81,37.8,447.49
2024-01-21 13:00:00+02:00,32.87,,44.55,0.0,0.0,24.86,11.62,14.97,37.63,546.04
2024-01-21 14:00:00+02:00,32.87,,44.56,0.0,0.0,25.88,11.62,13.23,37.65,651.82
2024-01-21 15:00:00+02:00,32.87,,44.31,0.0,0.0,24.77,11.68,14.24,37.65,692.26
2024-01-21 16:00:00+02:00,32.87,,44.32,0.0,0.0,24.75,12.03,7.36,37.34,718.28
2024-01-21 17:00:00+02:00,32.87,,44.74,0.0,0.0,25.86,12.92,2.9,37.13,785.31
2024-01-21 18:00:00+02:00,32.87,,44.92,0.0,0.0,24.86,23.5,0.54,37.21,794.96
2024-01-21 19:00:00+02:00,32.87,,44.96,0.0,0.0,24.87,18.28,0.0,37.22,821.28
2024-01-21 20:00:00+02:00,32.87,,44.98,0.0,0.0,24.84,18.18,0.0,37.32,865.93
2024-01-21 21:00:00+02:00,32.87,,44.99,0.0,0.0,24.84,18.18,0.0,37.75,888.31
2024-01-21 22:00:00+02:00,32.87,,44.98,0.0,0.0,24.86,12.68,0.0,37.9,893.57
2024-01-21 23:00:00+02:00,32.87,,44.97,0.0,329.94,24.86,12.68,0.0,38.59,872.75
2024-01-22 00:00:00+02:00,32.87,,44.9,0.0,445.23,24.84,12.24,0.0,38.63,866.27
2024-01-22 01:00:00+02:00,32.87,,44.89,0.0,631.13,24.84,12.02,0.0,38.89,848.85
2024-01-22 02:00:00+02:00,32.87,,44.91,0.0,666.81,24.84,11.8,0.0,38.93,819.12
2024-01-22 03:00:00+02:00,32.87,,44.86,0.0,665.19,24.84,11.99,0.0,38.86,800.47
2024-01-22 04:00:00+02:00,32.87,,44.7,0.0,663.16,24.86,11.96,0.0,38.88,799.0
2024-01-22 05:00:00+02:00,32.87,,44.34,0.0,587.27,24.82,11.96,0.0,39.03,790.01
2024-01-22 06:00:00+02:00,32.87,,44.45,0.0,217.3,24.82,11.84,0.0,38.75,776.04
2024-01-22 07:00:00+02:00,32.97,,44.79,0.0,0.0,24.82,11.97,0.0,38.25,834.05
2024-01-22 08:00:00+02:00,32.81,,44.89,0.0,0.0,25.81,12.29,0.0,37.78,891.5
2024-01-22 09:00:00+02:00,32.98,,44.7,0.0,0.0,24.76,12.51,13.84,37.34,899.9
2024-01-22 10:00:00+02:00,32.99,,45.03,0.0,0.0,24.74,12.81,15.35,36.06,881.55
