,Fossil Gas,Hydro Water Reservoir,Nuclear,Other,Solar,Wind Onshore
2024-08-27 10:00:00+02:00,0.4,833.28,5467.0,288.83,494.66,883.0
2024-08-27 11:00:00+02:00,0.5,827.4,5456.0,353.2,597.48,917.0
2024-08-27 12:00:00+02:00,0.5,813.86,5500.0,360.21,650.65,939.55
2024-08-27 13:00:00+02:00,0.5,810.35,5498.0,366.69,667.15,950.66
2024-08-27 14:00:00+02:00,0.4,807.3,5497.0,347.37,643.83,968.88
2024-08-27 15:00:00+02:00,0.4,798.24,5497.0,310.12,557.41,993.14
2024-08-27 16:00:00+02:00,0.3,883.02,5525.0,244.72,393.96,1011.21
2024-08-27 17:00:00+02:00,0.5,913.32,5516.0,190.64,218.84,918.16
2024-08-27 18:00:00+02:00,0.5,1054.79,5526.0,140.44,76.75,838.21
2024-08-27 19:00:00+02:00,0.2,1180.52,5528.0,105.08,10.1,854.06
2024-08-27 20:00:00+02:00,0.2,1188.78,5526.0,102.92,0.4,940.96
2024-08-27 21:00:00+02:00,0.2,1081.58,5525.0,107.49,0.26,1065.36
2024-08-27 22:00:00+02:00,0.2,983.19,5526.0,107.68,0.2,1160.56
2024-08-27 23:00:00+02:00,0.2,981.06,5529.0,98.24,0.23,1253.48
2024-08-28 00:00:00+02:00,0.3,893.56,5528.0,102.54,0.43,1359.16
2024-08-28 01:00:00+02:00,0.2,893.59,5531.0,99.35,0.38,1415.79
2024-08-28 02:00:00+02:00,0.2,894.28,5529.0,99.36,0.36,1451.98
2024-08-28 03:00:00+02:00,0.2,894.08,5527.0,99.17,0.36,1475.13
2024-08-28 04:00:00+02:00,0.2,849.48,5526.0,98.95,0.36,1507.75
2024-08-28 05:00:00+02:00,0.2,767.85,5526.0,99.41,0.85,1439.63
2024-08-28 06:00:00+02:00,0.2,841.14,5526.0,109.77,9.61,1352.81
2024-08-28 07:00:00+02:00,0.2,955.24,5525.0,135.07,79.61,1247.68
2024-08-28 08:00:00+02:00,0.3,972.55,5523.0,186.15,219.71,1007.24
2024-08-28 09:00:00+02:00,48.7,952.32,5519.0,253.44,415.27,851.73
2024-08-28 10:00:00+02:00,41.7,969.87,5519.0,324.46,599.81,760.23
2024-08-28 11:00:00+02:00,0.4,850.25,5520.0,398.39,743.12,742.53
2024-08-28 12:00:00+02:00,0.5,892.91,5395.0,425.11,815.54,730.53
2024-08-28 13:00:00+02:00,0.5,940.25,5421.0,426.31,835.09,728.94
2024-08-28 14:00:00+02:00,0.4,944.19,5410.0,402.3,772.72,726.1
2024-08-28 15:00:00+02:00,0.4,917.31,5504.0,354.23,653.03,717.1
2024-08-28 16:00:00+02:00,0.3,913.3,5511.0,273.9,490.0,658.07
2024-08-28 17:00:00+02:00,0.3,949.11,5509.0,197.0,276.54,569.07
2024-08-28 18:00:00+02:00,0.3,924.83,5513.0,141.97,103.51,516.06
2024-08-28 19:00:00+02:00,0.3,1048.87,5515.0,107.78,10.71,549.18
2024-08-28 20:00:00+02:00,0.2,1094.96,5517.0,105.16,0.63,634.41
2024-08-28 21:00:00+02:00,0.2,1093.1,5516.0,107.86,0.41,745.31
2024-08-28 22:00:00+02:00,0.3,1075.57,5517.0,107.86,0.32,857.59
2024-08-28 23:00:00+02:00,0.2,1072.96,5515.0,107.95,0.36,965.71
2024-08-29 00:00:00+02:00,0.3,1070.33,5516.0,101.54,0.26,1082.3
2024-08-29 01:00:00+02:00,0.2,1065.04,5516.0,101.73,0.23,1119.59
2024-08-29 02:00:00+02:00,0.2,1064.91,5517.0,102.15,0.23,1152.49
2024-08-29 03:00:00+02:00,0.2,1065.0,5516.0,102.47,0.24,1181.08
2024-08-29 04:00:00+02:00,0.2,1020.14,5517.0,104.78,0.29,1239.1
2024-08-29 05:00:00+02:00,0.2,895.18,5514.0,105.48,1.03,1299.36
2024-08-29 06:00:00+02:00,0.2,1031.85,5514.0,112.45,9.6,1357.53
2024-08-29 07:00:00+02:00,0.2,1081.2,5514.0,142.45,78.2,1345.87
2024-08-29 08:00:00+02:00,0.3,1101.88,5514.0,189.66,235.03,1170.96
2024-08-29 09:00:00+02:00,0.4,1106.65,5477.0,249.99,417.97,979.86
2024-08-29 10:00:00+02:00,0.4,1111.82,5405.0,308.56,589.07,909.74
2024-08-29 11:00:00+02:00,0.5,1134.03,5505.0,352.02,704.38,942.85
2024-08-29 12:00:00+02:00,0.5,1071.84,5471.0,359.78,737.46,1046.14
2024-08-29 13:00:00+02:00,54.7,942.22,5398.0,353.36,713.65,1152.82
2024-08-29 14:00:00+02:00,5.4,911.84,5497.0,326.51,620.27,1234.08
2024-08-29 15:00:00+02:00,0.5,905.57,5499.0,272.17,506.76,1300.74
2024-08-29 16:00:00+02:00,0.3,1035.7,5499.0,216.79,334.36,1288.89
2024-08-29 17:00:00+02:00,0.3,1067.83,5499.0,162.41,170.03,1213.49
2024-08-29 18:00:00+02:00,0.4,1057.03,5499.0,118.75,57.77,1185.68
2024-08-29 19:00:00+02:00,0.3,1051.23,5498.0,97.55,6.4,1232.38
2024-08-29 20:00:00+02:00,0.3,975.24,5499.0,96.33,0.63,1288.93
2024-08-29 21:00:00+02:00,0.2,1054.73,5497.0,96.61,0.38,1254.58
2024-08-29 22:00:00+02:00,0.3,909.42,5498.0,101.82,0.15,1113.11
2024-08-29 23:00:00+02:00,0.3,905.64,5499.0,97.12,0.18,1000.68
2024-08-30 00:00:00+02:00,0.3,920.19,5499.0,97.19,0.42,888.41
2024-08-30 01:00:00+02:00,0.2,918.78,5492.0,95.6,0.3,889.58
2024-08-30 02:00:00+02:00,0.2,914.6,5493.0,95.51,0.27,869.94
2024-08-30 03:00:00+02:00,0.2,982.92,5494.0,95.72,0.29,859.7
2024-08-30 04:00:00+02:00,0.2,984.71,5495.0,95.61,0.3,864.79
2024-08-30 05:00:00+02:00,0.2,985.05,5488.0,95.58,0.84,877.8
2024-08-30 06:00:00+02:00,0.3,960.96,5488.0,104.97,6.76,912.69
2024-08-30 07:00:00+02:00,0.3,1050.8,5486.0,124.88,63.05,871.06
2024-08-30 08:00:00+02:00,0.3,1064.4,5489.0,158.51,183.48,853.21
2024-08-30 09:00:00+02:00,0.4,1116.66,5489.0,204.98,352.75,927.42
2024-08-30 10:00:00+02:00,0.5,1092.92,5486.0,269.29,538.15,1030.3
2024-08-30 11:00:00+02:00,0.5,1023.61,5366.0,316.69,671.63,1067.84
2024-08-30 12:00:00+02:00,0.6,1101.64,5479.0,336.57,756.56,1125.24
2024-08-30 13:00:00+02:00,0.5,1149.28,5487.0,340.15,768.64,1156.46
2024-08-30 14:00:00+02:00,0.5,1149.62,5487.0,310.84,723.96,1164.98
2024-08-30 15:00:00+02:00,0.5,1130.7,5486.0,264.64,608.62,1210.97
2024-08-30 16:00:00+02:00,0.4,1114.33,5486.0,213.26,435.23,1273.18
2024-08-30 17:00:00+02:00,0.3,1096.8,5484.0,168.89,249.25,1330.51
2024-08-30 18:00:00+02:00,0.3,1185.76,5485.0,124.47,95.81,1307.93
2024-08-30 19:00:00+02:00,0.3,1178.8,5485.0,99.03,8.21,1246.55
2024-08-30 20:00:00+02:00,0.3,1175.76,5485.0,96.98,0.72,1275.58
2024-08-30 21:00:00+02:00,0.3,1119.94,5486.0,97.71,0.36,1286.01
2024-08-30 22:00:00+02:00,0.3,1083.54,5486.0,97.21,0.31,1333.83
2024-08-30 23:00:00+02:00,0.3,1023.93,5489.0,97.35,0.34,1307.13
2024-08-31 00:00:00+02:00,0.3,842.76,5307.0,99.26,0.41,1288.64
2024-08-31 01:00:00+02:00,0.3,843.07,5163.0,91.3,0.32,1249.52
2024-08-31 02:00:00+02:00,0.3,840.5,5162.0,92.12,0.34,1244.59
2024-08-31 03:00:00+02:00,0.3,841.43,5163.0,92.62,0.36,1224.8
2024-08-31 04:00:00+02:00,0.2,878.23,5164.0,93.11,0.38,1238.3
2024-08-31 05:00:00+02:00,0.3,866.08,5164.0,93.17,0.73,1254.83
2024-08-31 06:00:00+02:00,0.3,863.42,5164.0,100.36,8.77,1251.38
2024-08-31 07:00:00+02:00,0.3,943.53,5164.0,136.51,78.1,1174.12
2024-08-31 08:00:00+02:00,0.3,958.65,5164.0,189.13,240.1,1000.65
2024-08-31 09:00:00+02:00,0.4,972.05,5165.0,255.37,446.14,879.38
2024-08-31 10:00:00+02:00,0.5,988.85,5167.0,324.88,628.54,777.86
2024-08-31 11:00:00+02:00,0.5,996.03,5167.0,374.78,755.28,737.42
2024-08-31 12:00:00+02:00,0.5,903.78,5166.0,396.93,793.99,752.23
2024-08-31 13:00:00+02:00,0.5,894.63,5163.0,396.6,789.48,754.53
2024-08-31 14:00:00+02:00,0.5,887.05,5162.0,367.59,728.29,777.84
2024-08-31 15:00:00+02:00,0.5,939.73,5163.0,329.9,621.95,770.04
2024-08-31 16:00:00+02:00,0.4,1070.93,5163.0,262.2,449.92,741.93
2024-08-31 17:00:00+02:00,0.3,1059.11,5162.0,190.87,246.08,695.09
2024-08-31 18:00:00+02:00,0.3,1042.09,5163.0,135.38,90.1,632.11
2024-08-31 19:00:00+02:00,0.3,1033.07,5164.0,100.79,8.48,642.4
2024-08-31 20:00:00+02:00,0.3,914.67,5164.0,100.17,0.58,695.29
2024-08-31 21:00:00+02:00,0.3,914.08,5165.0,100.15,0.49,728.11
2024-08-31 22:00:00+02:00,0.4,895.72,5165.0,100.15,0.47,761.75
2024-08-31 23:00:00+02:00,0.3,884.66,5165.0,94.47,0.47,785.27
2024-09-01 00:00:00+02:00,0.3,859.96,4090.0,102.32,0.36,810.56
2024-09-01 01:00:00+02:00,0.2,859.7,4095.0,97.43,0.33,791.11
2024-09-01 02:00:00+02:00,0.2,859.5,4097.0,103.05,0.34,803.01
2024-09-01 03:00:00+02:00,0.2,907.8,4099.0,98.15,0.36,785.39
2024-09-01 04:00:00+02:00,0.2,909.07,4213.0,103.04,0.38,762.62
2024-09-01 05:00:00+02:00,0.2,908.82,4281.0,97.71,0.49,713.07
2024-09-01 06:00:00+02:00,0.3,920.4,4281.0,110.5,8.07,667.23
2024-09-01 07:00:00+02:00,0.3,883.35,4280.0,132.81,76.88,580.26
2024-09-01 08:00:00+02:00,0.3,929.15,4275.0,186.82,228.52,459.02
2024-09-01 09:00:00+02:00,0.4,949.34,4274.0,255.64,419.37,368.03
2024-09-01 10:00:00+02:00,0.5,966.77,4274.0,311.6,593.44,308.79
2024-09-01 11:00:00+02:00,0.5,977.89,4274.0,361.78,713.6,293.94
2024-09-01 12:00:00+02:00,0.5,975.34,4270.0,379.88,739.22,299.53
2024-09-01 13:00:00+02:00,0.6,983.3,4270.0,360.6,732.79,316.12
2024-09-01 14:00:00+02:00,0.5,1001.61,4273.0,338.9,633.12,320.01
2024-09-01 15:00:00+02:00,0.5,1133.16,4275.0,286.41,501.03,307.92
2024-09-01 16:00:00+02:00,0.4,1337.0,4274.0,232.95,333.78,284.94
2024-09-01 17:00:00+02:00,0.3,1584.39,4322.0,185.28,178.82,239.91
2024-09-01 18:00:00+02:00,0.3,1612.06,4322.0,136.89,65.62,198.36
2024-09-01 19:00:00+02:00,0.3,1269.7,4322.0,118.49,5.72,193.97
2024-09-01 20:00:00+02:00,0.3,1605.48,4327.0,109.37,0.61,216.82
2024-09-01 21:00:00+02:00,0.3,1511.98,4343.0,110.16,0.5,268.15
2024-09-01 22:00:00+02:00,0.3,993.42,4343.0,101.84,0.48,300.32
2024-09-01 23:00:00+02:00,0.3,1202.85,4346.0,101.94,0.48,301.31
2024-09-02 00:00:00+02:00,0.3,1098.25,4392.0,108.4,0.48,298.58
2024-09-02 01:00:00+02:00,0.2,1086.43,4497.0,109.21,0.47,345.1
2024-09-02 02:00:00+02:00,0.3,1080.42,4503.0,109.53,0.52,371.7
2024-09-02 03:00:00+02:00,0.2,1116.79,4504.0,109.73,0.46,404.3
2024-09-02 04:00:00+02:00,0.2,1078.24,4505.0,109.65,0.46,387.02
2024-09-02 05:00:00+02:00,0.2,1007.52,4544.0,109.69,0.58,397.71
2024-09-02 06:00:00+02:00,0.2,1329.21,4544.0,113.55,3.89,379.44
2024-09-02 07:00:00+02:00,0.3,1455.48,4542.0,188.27,31.46,329.62
2024-09-02 08:00:00+02:00,0.3,1447.44,4540.0,221.17,109.93,255.4
2024-09-02 09:00:00+02:00,0.4,1477.99,4556.0,260.7,210.97,230.65
2024-09-02 10:00:00+02:00,0.5,1506.19,4556.0,316.07,319.68,176.53
2024-09-02 11:00:00+02:00,0.6,1526.67,4558.0,369.27,403.18,161.69
2024-09-02 12:00:00+02:00,0.6,1516.12,4557.0,368.62,464.79,145.07
2024-09-02 13:00:00+02:00,0.6,1513.06,4554.0,363.7,467.31,131.74
2024-09-02 14:00:00+02:00,0.5,1501.13,4555.0,348.38,424.95,110.72
2024-09-02 15:00:00+02:00,0.6,1492.47,4555.0,303.98,340.34,102.84
2024-09-02 16:00:00+02:00,0.4,1500.7,4555.0,261.49,231.53,99.19
2024-09-02 17:00:00+02:00,0.4,1501.82,4552.0,218.91,126.46,87.89
2024-09-02 18:00:00+02:00,0.4,1480.26,4550.0,182.71,38.1,82.99
2024-09-02 19:00:00+02:00,0.3,1605.35,4550.0,169.23,2.17,93.52
2024-09-02 20:00:00+02:00,0.3,1639.39,4553.0,168.48,0.64,146.44
2024-09-02 21:00:00+02:00,0.3,1559.92,4554.0,141.19,0.49,236.33
2024-09-02 22:00:00+02:00,0.4,1391.97,4554.0,119.27,0.46,314.04
2024-09-02 23:00:00+02:00,0.3,1165.81,4555.0,113.37,0.44,406.81
2024-09-03 00:00:00+02:00,0.3,1033.71,4556.0,105.15,0.46,515.26
2024-09-03 01:00:00+02:00,0.2,1004.63,4555.0,105.28,0.47,592.73
2024-09-03 02:00:00+02:00,0.3,983.36,4556.0,105.29,0.45,648.21
2024-09-03 03:00:00+02:00,0.2,1034.57,4557.0,105.19,0.48,687.88
2024-09-03 04:00:00+02:00,0.2,995.06,4556.0,105.3,0.48,704.52
2024-09-03 05:00:00+02:00,0.2,985.55,4554.0,106.78,0.56,758.49
2024-09-03 06:00:00+02:00,0.2,1297.1,4556.0,117.44,4.19,842.18
2024-09-03 07:00:00+02:00,0.3,1465.28,4556.0,164.94,41.91,909.89
2024-09-03 08:00:00+02:00,0.3,1481.29,4554.0,202.55,146.76,873.76
2024-09-03 09:00:00+02:00,0.5,1485.0,4555.0,264.86,271.79,872.56
2024-09-03 10:00:00+02:00,0.5,1501.23,3951.0,342.36,431.74,925.04
2024-09-03 11:00:00+02:00,0.6,1511.73,3832.0,408.86,541.8,988.81
2024-09-03 12:00:00+02:00,0.6,1423.85,3961.0,432.01,625.7,1017.36
2024-09-03 13:00:00+02:00,0.6,1272.78,4030.0,438.4,656.82,1038.68
2024-09-03 14:00:00+02:00,0.6,1274.31,4286.0,424.69,634.55,1051.85
2024-09-03 15:00:00+02:00,0.6,1311.94,4341.0,377.55,545.62,1076.76
2024-09-03 16:00:00+02:00,0.4,1428.09,4339.0,299.27,405.71,1064.51
2024-09-03 17:00:00+02:00,0.4,1450.66,4341.0,232.7,212.21,1045.37
2024-09-03 18:00:00+02:00,0.4,1423.66,4341.0,183.11,68.41,1094.47
2024-09-03 19:00:00+02:00,0.3,1529.3,4343.0,141.0,5.35,1289.88
2024-09-03 20:00:00+02:00,0.3,1395.77,4344.0,115.16,0.59,1478.3
2024-09-03 21:00:00+02:00,0.3,1179.67,4347.0,110.44,0.43,1642.99
2024-09-03 22:00:00+02:00,0.3,993.27,4349.0,109.24,0.38,1728.94
2024-09-03 23:00:00+02:00,0.3,970.79,4451.0,109.04,0.39,1724.78
2024-09-04 00:00:00+02:00,0.2,1012.35,4473.0,115.84,0.38,1688.03
2024-09-04 01:00:00+02:00,0.2,1008.08,4492.0,115.84,0.38,1636.24
2024-09-04 02:00:00+02:00,0.3,989.68,4510.0,115.84,0.37,1598.44
2024-09-04 03:00:00+02:00,0.2,988.0,4529.0,116.07,0.39,1555.18
2024-09-04 04:00:00+02:00,0.2,966.19,4543.0,116.46,0.39,1516.35
2024-09-04 05:00:00+02:00,0.2,809.17,4555.0,117.87,0.47,1475.0
2024-09-04 06:00:00+02:00,0.2,872.53,4555.0,126.96,6.52,1442.3
2024-09-04 07:00:00+02:00,0.3,1344.33,4556.0,162.17,45.67,1353.17
2024-09-04 08:00:00+02:00,0.3,1459.13,4554.0,199.58,171.78,1114.51
2024-09-04 09:00:00+02:00,0.4,1495.17,4554.0,263.71,343.33,897.13
2024-09-04 10:00:00+02:00,0.5,1516.43,4554.0,333.47,542.09,714.8
2024-09-04 11:00:00+02:00,0.6,1444.25,4554.0,401.59,673.64,681.46
2024-09-04 12:00:00+02:00,0.6,1368.21,4553.0,421.22,764.58,658.33
2024-09-04 13:00:00+02:00,0.6,1240.47,4551.0,428.87,780.32,666.32
2024-09-04 14:00:00+02:00,0.6,1227.79,4549.0,413.05,719.82,755.72
2024-09-04 15:00:00+02:00,0.6,1328.36,4547.0,365.17,609.87,778.92
2024-09-04 16:00:00+02:00,0.5,1498.31,4544.0,285.11,431.37,747.48
2024-09-04 17:00:00+02:00,0.4,1486.64,4544.0,213.72,230.36,764.47
2024-09-04 18:00:00+02:00,0.3,1409.65,4546.0,163.52,69.68,834.12
2024-09-04 19:00:00+02:00,0.3,1515.43,4546.0,133.6,4.04,980.9
2024-09-04 20:00:00+02:00,0.3,1441.28,4547.0,132.93,0.45,1168.52
2024-09-04 21:00:00+02:00,0.2,1211.98,4547.0,116.29,0.35,1230.78
2024-09-04 22:00:00+02:00,0.2,1180.22,4548.0,110.96,0.31,1264.57
2024-09-04 23:00:00+02:00,0.2,1166.66,4548.0,106.69,0.28,1222.76
2024-09-05 00:00:00+02:00,0.2,1126.7,4548.0,108.93,0.3,1171.0
2024-09-05 01:00:00+02:00,0.1,1134.56,4551.0,106.66,0.26,1068.89
2024-09-05 02:00:00+02:00,0.2,1136.59,4551.0,108.36,0.25,984.11
2024-09-05 03:00:00+02:00,0.2,1094.73,4549.0,112.4,0.26,937.39
2024-09-05 04:00:00+02:00,0.2,1073.73,4551.0,114.43,0.27,927.51
2024-09-05 05:00:00+02:00,0.2,1199.44,4552.0,114.25,0.31,936.41
2024-09-05 06:00:00+02:00,0.2,1243.62,4551.0,145.46,7.46,912.08
2024-09-05 07:00:00+02:00,0.2,1487.12,4551.0,193.85,70.11,844.86
2024-09-05 08:00:00+02:00,0.3,1507.47,4551.0,240.3,227.17,683.39
2024-09-05 09:00:00+02:00,40.8,1530.8,4549.0,313.62,424.2,512.08
2024-09-05 10:00:00+02:00,0.5,1541.45,3969.0,410.08,634.01,412.89
2024-09-05 11:00:00+02:00,0.6,1303.45,3900.0,462.34,804.92,421.64
2024-09-05 12:00:00+02:00,0.6,923.41,3956.0,461.12,884.47,462.2
2024-09-05 13:00:00+02:00,0.6,912.82,4204.0,453.43,884.26,511.26
2024-09-05 14:00:00+02:00,0.6,903.15,4257.0,425.62,811.95,535.41
2024-09-05 15:00:00+02:00,0.6,900.15,4271.0,370.62,678.77,548.2
2024-09-05 16:00:00+02:00,0.4,1237.06,4330.0,280.02,478.86,553.72
2024-09-05 17:00:00+02:00,0.3,1635.59,4331.0,210.46,254.49,559.75
2024-09-05 18:00:00+02:00,0.4,1686.16,4424.0,167.71,77.2,606.94
2024-09-05 19:00:00+02:00,0.3,1656.55,4461.0,133.67,2.66,723.85
2024-09-05 20:00:00+02:00,0.3,1645.35,4481.0,133.13,0.39,809.96
2024-09-05 21:00:00+02:00,0.3,1625.25,4496.0,133.02,0.32,867.07
2024-09-05 22:00:00+02:00,0.2,1464.32,4505.0,120.94,0.29,849.84
2024-09-05 23:00:00+02:00,0.2,1397.87,4508.0,115.52,0.3,819.6
2024-09-06 00:00:00+02:00,0.1,1223.47,4528.0,121.08,0.48,776.07
2024-09-06 01:00:00+02:00,0.1,1220.47,4541.0,120.79,0.41,716.95
2024-09-06 02:00:00+02:00,0.2,1220.81,4543.0,121.01,0.39,657.36
2024-09-06 03:00:00+02:00,0.1,1222.85,4543.0,120.97,0.36,604.96
2024-09-06 04:00:00+02:00,0.1,1225.3,4543.0,117.89,0.36,586.6
2024-09-06 05:00:00+02:00,0.1,1224.79,4543.0,116.75,0.43,579.86
2024-09-06 06:00:00+02:00,0.1,1373.44,4545.0,121.64,7.17,567.68
2024-09-06 07:00:00+02:00,0.2,1482.09,4547.0,142.93,57.82,535.81
2024-09-06 08:00:00+02:00,0.3,1542.27,4546.0,192.23,210.27,429.96
2024-09-06 09:00:00+02:00,0.4,1562.34,4546.0,270.01,407.79,317.28
2024-09-06 10:00:00+02:00,0.6,1582.6,4549.0,388.93,627.49,266.37
2024-09-06 11:00:00+02:00,0.6,1554.12,4548.0,456.84,805.14,291.11
2024-09-06 12:00:00+02:00,0.7,1490.37,4544.0,480.8,886.84,329.8
2024-09-06 13:00:00+02:00,0.8,1442.04,4545.0,494.33,891.24,368.39
2024-09-06 14:00:00+02:00,0.7,1430.02,4539.0,477.08,805.33,371.76
2024-09-06 15:00:00+02:00,0.5,1433.45,4537.0,394.84,661.29,367.22
2024-09-06 16:00:00+02:00,0.4,1422.0,4535.0,293.03,463.02,357.78
2024-09-06 17:00:00+02:00,0.3,1437.27,4532.0,213.66,245.11,357.38
2024-09-06 18:00:00+02:00,0.3,1480.07,4532.0,159.56,74.26,404.72
2024-09-06 19:00:00+02:00,0.3,1448.02,4531.0,131.54,4.02,529.62
2024-09-06 20:00:00+02:00,0.3,1415.57,4532.0,131.62,0.57,660.06
2024-09-06 21:00:00+02:00,0.3,1161.79,4531.0,130.77,0.46,744.1
2024-09-06 22:00:00+02:00,0.2,1133.86,4386.0,130.34,0.34,778.29
2024-09-06 23:00:00+02:00,0.1,1103.49,4330.0,124.94,0.32,725.86
2024-09-07 00:00:00+02:00,0.1,1018.22,4226.0,126.88,5.16,683.66
2024-09-07 01:00:00+02:00,0.1,1019.57,4229.0,126.39,5.08,596.07
2024-09-07 02:00:00+02:00,0.2,1018.15,4230.0,126.48,5.06,513.1
2024-09-07 03:00:00+02:00,0.1,1028.92,4229.0,125.95,5.02,460.75
2024-09-07 04:00:00+02:00,0.1,1041.68,4229.0,125.8,5.05,432.38
2024-09-07 05:00:00+02:00,0.1,1060.21,4230.0,125.78,5.09,426.37
2024-09-07 06:00:00+02:00,0.1,1318.27,4231.0,130.15,9.11,445.54
2024-09-07 07:00:00+02:00,0.2,1228.66,4230.0,145.05,56.87,434.55
2024-09-07 08:00:00+02:00,0.3,1378.64,4231.0,185.19,193.63,382.89
2024-09-07 09:00:00+02:00,0.4,1409.03,4230.0,258.45,395.55,316.27
2024-09-07 10:00:00+02:00,0.5,1428.89,4230.0,335.65,611.39,260.64
2024-09-07 11:00:00+02:00,0.6,1347.13,4233.0,395.15,763.88,256.72
2024-09-07 12:00:00+02:00,0.6,1314.63,4230.0,422.27,838.78,278.3
2024-09-07 13:00:00+02:00,0.6,1289.14,4228.0,423.98,822.68,310.22
2024-09-07 14:00:00+02:00,0.6,1280.43,4226.0,392.4,748.78,339.34
2024-09-07 15:00:00+02:00,0.5,1282.02,4225.0,335.89,612.26,373.15
2024-09-07 16:00:00+02:00,0.4,1390.84,4223.0,265.78,412.69,387.75
2024-09-07 17:00:00+02:00,0.3,1414.88,4222.0,201.84,216.76,451.84
2024-09-07 18:00:00+02:00,0.3,1465.69,4214.0,157.03,63.19,572.69
2024-09-07 19:00:00+02:00,0.3,1452.07,4219.0,132.51,2.99,765.61
2024-09-07 20:00:00+02:00,0.3,1453.39,4221.0,122.28,0.56,934.68
2024-09-07 21:00:00+02:00,0.2,1351.84,4220.0,122.44,0.43,1028.51
2024-09-07 22:00:00+02:00,0.2,1332.03,4218.0,120.95,0.32,1071.25
2024-09-07 23:00:00+02:00,0.1,1321.36,4197.0,120.83,0.35,1064.12
2024-09-08 00:00:00+02:00,0.2,1227.02,4120.0,122.39,0.53,1010.3
2024-09-08 01:00:00+02:00,0.2,1181.0,4123.0,122.44,0.37,998.38
2024-09-08 02:00:00+02:00,0.2,1135.28,4124.0,125.53,0.34,966.36
2024-09-08 03:00:00+02:00,0.2,1130.51,4125.0,126.16,0.35,950.9
2024-09-08 04:00:00+02:00,0.2,1130.13,4123.0,126.02,0.36,951.75
2024-09-08 05:00:00+02:00,0.2,1127.23,4124.0,124.92,0.42,953.72
2024-09-08 06:00:00+02:00,0.1,1126.02,4128.0,129.25,4.07,947.9
2024-09-08 07:00:00+02:00,0.2,1168.45,4126.0,145.32,42.8,913.47
2024-09-08 08:00:00+02:00,0.3,1192.89,4126.0,181.92,166.73,817.46
2024-09-08 09:00:00+02:00,0.4,1208.2,4128.0,240.25,345.26,648.11
2024-09-08 10:00:00+02:00,0.5,1171.75,4128.0,308.5,532.66,534.77
2024-09-08 11:00:00+02:00,0.6,1180.04,4128.0,364.23,674.82,508.92
2024-09-08 12:00:00+02:00,0.7,1116.53,4125.0,384.51,710.03,592.15
2024-09-08 13:00:00+02:00,0.6,1114.34,4123.0,383.54,711.1,693.81
2024-09-08 14:00:00+02:00,0.6,1106.24,4123.0,356.43,636.94,799.85
2024-09-08 15:00:00+02:00,0.5,1138.91,4122.0,306.41,524.04,812.95
2024-09-08 16:00:00+02:00,0.4,1168.16,4119.0,242.04,347.58,824.68
2024-09-08 17:00:00+02:00,0.3,1156.82,4118.0,184.34,176.31,876.12
2024-09-08 18:00:00+02:00,0.3,1152.54,4117.0,142.77,44.35,991.48
2024-09-08 19:00:00+02:00,0.3,1146.58,4117.0,126.29,2.22,1235.42
2024-09-08 20:00:00+02:00,0.3,1114.38,4120.0,127.19,0.51,1406.87
2024-09-08 21:00:00+02:00,0.3,1089.55,4122.0,127.69,0.41,1526.61
2024-09-08 22:00:00+02:00,0.2,1080.99,4120.0,127.79,0.35,1580.32
2024-09-08 23:00:00+02:00,0.2,1080.49,4120.0,128.01,0.35,1542.21
2024-09-09 00:00:00+02:00,0.2,979.19,4120.0,121.87,5.05,1471.7
2024-09-09 01:00:00+02:00,0.2,966.63,4119.0,121.95,5.04,1522.39
2024-09-09 02:00:00+02:00,0.2,964.39,4120.0,121.97,5.03,1484.64
2024-09-09 03:00:00+02:00,0.2,909.99,4122.0,121.68,5.04,1482.01
2024-09-09 04:00:00+02:00,0.2,821.34,4121.0,123.25,5.04,1487.76
2024-09-09 05:00:00+02:00,0.2,792.54,4123.0,122.4,5.13,1484.09
2024-09-09 06:00:00+02:00,0.1,884.32,4123.0,125.02,10.31,1501.9
2024-09-09 07:00:00+02:00,0.2,985.7,4123.0,136.48,47.28,1468.87
2024-09-09 08:00:00+02:00,0.3,1009.37,4125.0,166.18,158.76,1321.23
2024-09-09 09:00:00+02:00,0.4,1026.93,4123.0,191.62,287.51,1229.4
2024-09-09 10:00:00+02:00,0.5,1045.66,4124.0,225.41,435.7,1197.78
2024-09-09 11:00:00+02:00,0.6,1052.65,4120.0,268.93,515.29,1295.71
2024-09-09 12:00:00+02:00,0.6,966.36,4122.0,270.63,530.18,1439.73
2024-09-09 13:00:00+02:00,0.6,967.19,4120.0,258.88,498.41,1493.13
2024-09-09 14:00:00+02:00,0.6,958.87,4118.0,228.98,433.65,1457.77
2024-09-09 15:00:00+02:00,0.4,933.59,4117.0,194.21,296.62,1421.53
2024-09-09 16:00:00+02:00,0.4,917.98,4119.0,157.74,174.12,1342.39
2024-09-09 17:00:00+02:00,0.3,907.13,4121.0,132.47,72.57,1332.0
2024-09-09 18:00:00+02:00,0.3,903.8,4123.0,116.95,19.0,1323.95
2024-09-09 19:00:00+02:00,0.3,1030.58,4123.0,124.87,2.27,1360.16
2024-09-09 20:00:00+02:00,0.3,1086.69,4124.0,135.97,0.53,1375.66
2024-09-09 21:00:00+02:00,0.3,1031.65,4126.0,135.34,0.49,1357.11
